manufacturer,unit_model,model_type,unit_serial_number,gps_datetime,gps_latitude,gps_longitude,local_date,daily_actual_work_value
KOMATSU,PC200,8,C70012,2017-05-21T02:37:00+08:00,-3.967066,119.662967,2017-05-20,32.0
KOMATSU,PC200,8,C70011,2019-01-10T01:17:00+07:00,-2.1159,133.532133,2019-01-09,0.0
KOMATSU,PC200,8,C70007,2017-07-29T20:07:00+07:00,-6.353599,107.068866,2018-08-01,202.0
KOMATSU,PC200,8,C70004,2016-01-12T23:32:00+07:00,-0.319133,117.105666,2015-06-09,69.0
KOMATSU,PC200,8,C70001,2015-07-08T01:29:00+07:00,-0.462999,117.125533,2015-07-07,92.0
KOMATSU,PC200,8,C70000,2019-01-10T01:28:00+07:00,-6.992333,106.8651,2019-01-09,352.0
KOMATSU,PC200,8,C69998,2019-01-10T01:45:00+07:00,-6.304033,107.169333,2019-01-09,0.0
KOMATSU,PC200,8,C69992,2017-02-08T11:22:00+07:00,-7.374366,112.576166,2017-02-08,0.0
KOMATSU,PC200,8,C69991,2017-10-21T00:57:00+07:00,-6.860266,107.145566,2017-10-20,4.0
KOMATSU,PC200,8,C69990,2017-03-05T16:02:00+07:00,0.608366,122.664333,2017-03-04,14.0
KOMATSU,PC200,8,C69988,2017-04-16T09:29:00+07:00,-6.326199,107.342833,2019-01-08,1.0
KOMATSU,PC200,8,C69986,2019-01-10T01:00:00+07:00,-7.375033,112.461533,2019-01-09,15.0
KOMATSU,PC200,8,C69985,2015-02-23T22:53:00+07:00,-0.630399,117.231332,2015-02-25,0.0
KOMATSU,PC200,8,C69984,2018-05-01T01:12:00+07:00,-6.113766,106.864099,2018-04-30,0.0
KOMATSU,PC200,8,C69977,2018-12-09T13:00:00+07:00,-7.610399,109.4838,2018-12-09,4.0
KOMATSU,PC200,8,C69976,2016-10-09T01:22:00+07:00,-7.2283,112.721833,2016-10-08,214.0
KOMATSU,PC200,8,C69974,2018-11-09T01:24:00+07:00,-3.322566,134.8333,2018-11-08,692.0
KOMATSU,PC200,8,C69973,2019-01-10T01:03:00+07:00,-9.418866,125.077799,2019-01-09,432.0
KOMATSU,PC200,8,C69972,2015-07-30T01:14:00+07:00,-0.220132,109.137133,2017-08-25,4.0
KOMATSU,PC200,8,C69970,2019-01-09T10:05:00+07:00,-5.361833,105.257066,2018-12-12,10.0
KOMATSU,PC200,8,C69969,2018-12-24T15:21:00+07:00,-6.263166,107.027032,2018-12-26,0.0
KOMATSU,PC200,8,C69968,2016-06-17T16:09:00+07:00,-2.539167,140.192299,2016-06-16,295.0
KOMATSU,PC200,8,C69967,2016-06-29T17:26:00+07:00,-0.700633,117.214167,2018-11-12,0.0
KOMATSU,PC200,8,C69966,2017-12-14T00:59:00+07:00,1.867399,117.782199,2017-12-13,180.0
KOMATSU,PC200,8,C69964,2019-01-10T02:38:00+08:00,-2.510333,112.557399,2019-01-09,256.0
KOMATSU,PC200,8,C69963,2019-01-10T01:32:00+07:00,-5.322066,122.640999,2019-01-09,0.0
KOMATSU,PC200,8,C69961,2017-07-30T21:49:00+07:00,-6.117299,106.944033,2018-12-25,5.0
KOMATSU,PC200,8,C69960,2018-11-13T15:01:00+07:00,-2.926866,132.281099,2018-11-13,16.0
KOMATSU,PC200,8,C69959,2018-09-11T01:25:00+07:00,-3.2957,128.954833,2018-09-10,0.0
KOMATSU,PC200,8,C69958,2018-10-01T02:27:00+08:00,0.963066,111.562233,2018-09-30,8.0
KOMATSU,PC200,8,C69957,2016-03-03T14:03:00+07:00,-7.698633,113.001099,2016-03-02,141.0
KOMATSU,PC200,8,C69956,2018-12-31T01:12:00+07:00,-1.5763,127.568232,2018-12-30,0.0
KOMATSU,PC200,8,C69954,2019-01-10T01:04:00+07:00,-1.627533,105.423666,2019-01-09,0.0
KOMATSU,PC200,8,C69953,2018-12-27T01:08:00+07:00,-0.391866,101.416133,2018-12-26,0.0
KOMATSU,PC200,8,C69952,2016-04-25T14:03:00+07:00,-1.595966,102.721933,2018-04-24,312.0
KOMATSU,PC200,8,C69948,2019-01-10T01:20:00+07:00,-5.041266,119.506366,2019-01-09,148.0
KOMATSU,PC200,8,C69945,2018-08-01T01:06:00+07:00,-0.367967,109.707766,2018-07-31,28.0
KOMATSU,PC200,8,C69944,2018-01-27T01:19:00+07:00,-3.397933,135.488099,2018-01-26,27.0
KOMATSU,PC200,8,C69942,2015-12-26T13:58:00+07:00,-6.602899,107.915866,2015-12-25,8.0
KOMATSU,PC200,8,C69941,2019-01-10T01:03:00+07:00,-3.187766,104.669833,2019-01-09,147.0
KOMATSU,PC200,8,C69939,2016-01-08T01:43:00+07:00,-7.023266,112.495766,2016-01-07,57.0
KOMATSU,PC200,8,C69928,2019-01-10T02:03:00+08:00,-4.437632,103.284033,2019-01-09,1.0
KOMATSU,PC200,8,C69927,2019-01-10T00:57:00+07:00,2.124167,101.176533,2019-01-09,108.0
KOMATSU,PC200,8,C69925,2016-11-19T05:49:00+07:00,-0.547466,117.154799,2016-11-18,23.0
KOMATSU,PC200,8,C69924,2015-12-23T02:26:00+08:00,-2.934766,114.906833,2015-12-22,0.0
KOMATSU,PC200,8,C69923,2018-12-14T21:35:00+07:00,-0.253499,115.686067,2018-12-13,435.0
KOMATSU,PC200,8,C69921,2018-04-29T22:57:00+07:00,-3.623733,128.284666,2016-12-31,0.0
KOMATSU,PC200,8,C69919,2016-08-11T13:44:00+07:00,-1.3383,116.528766,2015-02-26,335.0
KOMATSU,PC200,8,C69918,2019-01-10T01:28:00+07:00,-3.758932,102.510666,2019-01-09,250.0
KOMATSU,PC200,8,C69908,2019-01-10T01:43:00+07:00,-7.777733,112.890533,2019-01-09,349.0
KOMATSU,PC200,8,C69903,2018-07-29T12:39:00+07:00,3.119199,116.444833,2018-11-05,0.0
KOMATSU,PC200,8,C69902,2015-01-21T09:37:00+07:00,-1.198932,119.401067,2015-01-20,0.0
KOMATSU,PC200,8,C69900,2019-01-10T01:10:00+07:00,-3.612866,135.464633,2019-01-09,124.0
KOMATSU,PC200,8,C69899,2015-06-30T02:31:00+08:00,-3.897666,115.012433,2015-06-29,30.0
KOMATSU,PC200,8,C69898,2017-09-30T08:17:00+07:00,0.3558,111.857233,2017-09-29,505.0
KOMATSU,PC200,8,C69896,2013-05-04T21:23:00+07:00,-0.550166,116.251166,2016-07-12,8.0
KOMATSU,PC200,8,C69895,2014-11-06T00:16:00+07:00,3.141466,116.452299,2014-11-05,0.0
KOMATSU,PC200,8,C69894,2015-11-24T09:30:00+07:00,-2.155499,104.613232,2017-11-15,3.0
KOMATSU,PC200,8,C69893,2019-01-10T01:16:00+07:00,-6.166866,106.940333,2019-01-09,212.0
KOMATSU,PC200,8,C69892,2019-01-10T01:37:00+07:00,-2.181166,116.207666,2019-01-09,384.0
KOMATSU,PC200,8,C69891,2019-01-10T01:11:00+07:00,-8.917833,117.709899,2019-01-09,0.0
KOMATSU,PC200,8,C69890,2013-05-22T18:30:00+07:00,-0.566667,116.228866,2017-10-07,276.0
KOMATSU,PC200,8,C69879,2019-01-10T01:24:00+07:00,1.488266,125.125933,2019-01-09,30.0
KOMATSU,PC200,8,C69878,2019-01-10T01:08:00+07:00,-8.2883,111.717899,2019-01-09,0.0
KOMATSU,PC200,8,C69876,2017-09-16T20:34:00+07:00,-6.894766,109.6169,2017-09-15,0.0
KOMATSU,PC200,8,C69875,2016-02-23T08:06:00+07:00,-7.732933,108.998499,2016-03-12,0.0
KOMATSU,PC200,8,C69874,2018-06-28T09:36:00+07:00,3.497399,98.604532,2018-06-28,2.0
KOMATSU,PC200,8,C69856,2019-01-10T01:37:00+07:00,-6.171432,106.927666,2019-01-09,50.0
KOMATSU,PC200,8,C69854,2016-08-15T00:59:00+07:00,3.141799,116.452,2016-08-14,0.0
KOMATSU,PC200,8,C69853,2019-01-07T01:00:00+07:00,-1.0925,102.936133,2019-01-06,282.0
KOMATSU,PC200,8,C69852,2019-01-10T01:01:00+07:00,-6.176667,106.927066,2019-01-09,325.0
KOMATSU,PC200,8,C69850,2015-07-23T01:25:00+07:00,-6.343966,106.997233,2015-07-22,565.0
KOMATSU,PC200,8,C69849,2018-12-19T15:10:00+07:00,-6.279799,107.076466,2019-01-08,0.0
KOMATSU,PC200,8,C69847,2017-07-17T01:14:00+07:00,-3.067733,133.9838,2017-07-16,0.0
KOMATSU,PC200,8,C69846,2016-08-28T23:34:00+07:00,-6.3832,106.9708,2015-02-01,0.0
KOMATSU,PC200,8,C69839,2019-01-10T01:07:00+07:00,3.649566,116.2615,2019-01-09,0.0
KOMATSU,PC200,8,C69838,2019-01-10T01:13:00+07:00,-6.442066,108.029899,2019-01-09,359.0
KOMATSU,PC200,8,C69837,2013-08-16T16:59:00+07:00,1.0726,109.412833,2017-08-13,38.0
KOMATSU,PC200,8,C69836,2019-01-10T01:57:00+08:00,3.501533,116.9552,2019-01-09,287.0
KOMATSU,PC200,8,C69835,2019-01-05T14:14:00+07:00,-6.439167,107.786033,2019-01-05,0.0
KOMATSU,PC200,8,C69834,2017-09-19T09:40:00+07:00,-7.164699,107.951332,2017-09-19,5.0
KOMATSU,PC200,8,C69833,2018-12-21T01:01:00+07:00,-5.084366,119.504899,2018-12-20,0.0
KOMATSU,PC200,8,C69832,2015-10-11T01:12:00+07:00,-3.813866,115.299699,2015-10-10,262.0
KOMATSU,PC200,8,C69831,2018-03-06T01:01:00+07:00,-0.338366,109.220766,2018-03-05,294.0
KOMATSU,PC200,8,C69827,2017-01-26T13:34:00+08:00,-1.990766,102.9013,2017-01-25,422.0
KOMATSU,PC200,8,C69826,2019-01-10T01:37:00+07:00,-3.014,140.929566,2019-01-09,214.0
KOMATSU,PC200,8,C69824,2017-08-03T02:21:00+08:00,-3.487967,103.720999,2018-08-02,2.0
KOMATSU,PC200,8,C69823,2019-01-10T01:02:00+07:00,-3.548232,128.335366,2019-01-09,414.0
KOMATSU,PC200,8,C69822,2016-12-01T01:07:00+07:00,-8.261833,115.5327,2016-11-30,0.0
KOMATSU,PC200,8,C69819,2015-03-28T01:30:00+07:00,-3.661366,133.710633,2015-03-27,0.0
KOMATSU,PC200,8,C69817,2016-05-31T01:02:00+07:00,-6.3427,106.997933,2016-05-30,13.0
KOMATSU,PC200,8,C69816,2019-01-10T01:11:00+07:00,-3.375233,113.799266,2019-01-09,296.0
KOMATSU,PC200,8,C69814,2018-12-19T07:41:00+07:00,-3.765399,122.069566,2018-12-20,9.0
KOMATSU,PC200,8,C69813,2013-11-30T15:12:00+07:00,-1.2073990000000001,114.794333,2019-01-09,472.0
KOMATSU,PC200,8,C69811,2019-01-10T01:45:00+07:00,-8.457466,140.4046,2019-01-09,39.0
KOMATSU,PC200,8,C69806,2019-01-10T01:32:00+07:00,-6.113766,106.864266,2019-01-09,0.0
KOMATSU,PC200,8,C69805,2019-01-10T01:20:00+07:00,-3.167933,115.208699,2019-01-09,649.0
KOMATSU,PC200,8,C69804,2017-06-13T01:24:00+07:00,-9.619666,119.171566,2017-09-20,513.0
KOMATSU,PC200,8,C69803,2018-12-28T13:31:00+07:00,-5.336633,105.207799,2018-12-28,0.0
KOMATSU,PC200,8,C69802,2015-05-28T01:36:00+07:00,-3.708232,103.753466,2015-05-27,152.0
KOMATSU,PC200,8,C69801,2016-11-20T08:41:00+07:00,-0.990333,114.400833,2019-01-09,161.0
KOMATSU,PC200,8,C69800,2016-04-16T10:03:00+07:00,-0.0351,111.481833,2016-04-15,0.0
KOMATSU,PC200,8,C69799,2019-01-10T02:05:00+08:00,2.104566,117.2444,2019-01-09,195.0
KOMATSU,PC200,8,C69797,2016-01-22T01:23:00+07:00,-1.0088,114.474699,2016-01-21,569.0
KOMATSU,PC200,8,C69796,2019-01-10T02:25:00+08:00,2.364799,117.540599,2019-01-09,0.0
KOMATSU,PC200,8,C69795,2016-12-14T00:22:00+07:00,3.326533,116.571133,2016-12-13,0.0
KOMATSU,PC200,8,C69794,2019-01-10T01:17:00+07:00,0.836533,99.107032,2019-01-09,0.0
KOMATSU,PC200,8,C69793,2019-01-10T00:56:00+07:00,-6.174099,106.926633,2019-01-09,242.0
KOMATSU,PC200,8,C69792,2019-01-10T01:04:00+07:00,-2.637632,111.800366,2019-01-09,352.0
KOMATSU,PC200,8,C69791,2018-12-11T08:07:00+07:00,-5.517466,119.8052,2018-12-27,0.0
KOMATSU,PC200,8,C69790,2015-01-12T21:59:00+07:00,2.316332,117.384899,2015-01-11,0.0
KOMATSU,PC200,8,C69787,2018-12-18T01:30:00+07:00,2.370833,117.267433,2018-12-17,0.0
KOMATSU,PC200,8,C69786,2018-10-29T01:23:00+07:00,1.396466,118.280566,2018-10-28,4.0
KOMATSU,PC200,8,C69785,2017-06-26T00:08:00+08:00,-8.514633,121.247399,2013-11-19,175.0
KOMATSU,PC200,8,C69784,2016-10-16T14:59:00+07:00,0.209199,116.893633,2019-01-09,123.0
KOMATSU,PC200,8,C69783,2014-01-14T01:16:00+07:00,1.4219,118.400033,2016-01-13,0.0
KOMATSU,PC200,8,C69782,2018-12-10T09:27:00+07:00,-6.442466,106.610266,2018-12-10,0.0
KOMATSU,PC200,8,C69781,2018-04-06T02:18:00+08:00,0.444633,111.355533,2018-04-05,0.0
KOMATSU,PC200,8,C69780,2017-02-27T01:03:00+07:00,-0.830132,131.2376,2017-02-26,0.0
KOMATSU,PC200,8,C69779,2017-05-24T13:56:00+07:00,-3.755166,103.5063,2019-01-09,388.0
KOMATSU,PC200,8,C69778,2019-01-10T01:28:00+07:00,0.653567,128.284633,2019-01-09,0.0
KOMATSU,PC200,8,C69777,2019-01-10T01:12:00+07:00,1.396432,118.280633,2019-01-09,0.0
KOMATSU,PC200,8,C69776,2017-06-05T01:08:00+07:00,2.370833,117.2676,2017-06-04,317.0
KOMATSU,PC200,8,C69775,2017-03-19T22:11:00+07:00,0.173266,116.878533,2015-12-25,404.0
KOMATSU,PC200,8,C69773,2016-05-10T01:01:00+07:00,3.366699,98.918633,2016-05-09,0.0
KOMATSU,PC200,8,C69772,2018-07-24T01:58:00+08:00,-2.537733,112.936067,2018-07-23,0.0
KOMATSU,PC200,8,C69770,2019-01-07T01:11:00+07:00,1.396466,118.280666,2019-01-06,0.0
KOMATSU,PC200,8,C69769,2019-01-10T01:04:00+07:00,1.396466,118.2808,2019-01-09,55.0
KOMATSU,PC200,8,C69768,2019-01-10T01:27:00+07:00,-0.430599,130.813366,2019-01-09,342.0
KOMATSU,PC200,8,C69767,2019-01-10T01:43:00+07:00,-2.7402,114.454,2019-01-09,0.0
KOMATSU,PC200,8,C69766,2018-12-26T00:52:00+07:00,0.6534,128.284833,2018-12-25,0.0
KOMATSU,PC200,8,C69765,2017-03-12T20:17:00+09:00,-1.097533,131.753932,2019-01-09,0.0
KOMATSU,PC200,8,C69764,2019-01-10T01:00:00+07:00,-1.872399,121.349266,2019-01-09,2.0
KOMATSU,PC200,8,C69763,2016-01-25T17:36:00+07:00,-4.05,122.113766,2016-01-25,323.0
KOMATSU,PC200,8,C69762,2019-01-10T01:02:00+07:00,-4.2463,121.586699,2019-01-09,263.0
KOMATSU,PC200,8,C69759,2019-01-10T00:56:00+07:00,-2.0795,125.976166,2019-01-09,0.0
KOMATSU,PC200,8,C69757,2019-01-10T03:03:00+09:00,2.556766,128.435966,2019-01-09,112.0
KOMATSU,PC200,8,C69756,2017-01-17T01:29:00+07:00,-3.908166,122.383099,2017-01-16,343.0
KOMATSU,PC200,8,C69755,2017-08-18T01:39:00+07:00,-3.879066,122.070999,2017-08-17,0.0
KOMATSU,PC200,8,C69754,2019-01-10T00:57:00+07:00,-4.264666,121.593866,2019-01-09,516.0
KOMATSU,PC200,8,C69752,2018-03-01T12:54:00+09:00,-1.987,121.3325,2018-02-28,352.0
KOMATSU,PC200,8,C69751,2019-01-10T03:10:00+09:00,-0.840866,120.187066,2019-01-09,57.0
KOMATSU,PC200,8,C69749,2019-01-08T01:26:00+07:00,-4.1439,121.686466,2019-01-07,0.0
KOMATSU,PC200,8,C69747,2016-12-24T01:40:00+07:00,-2.845766,122.167133,2016-12-23,0.0
KOMATSU,PC200,8,C69746,2019-01-10T01:37:00+07:00,-2.821166,122.153466,2019-01-09,0.0
KOMATSU,PC200,8,C69745,2019-01-10T01:34:00+07:00,-2.817766,122.151633,2019-01-09,541.0
KOMATSU,PC200,8,C69744,2018-12-08T07:23:00+07:00,0.950766,121.102166,2018-12-10,0.0
KOMATSU,PC200,8,C69740,2014-02-27T12:13:00+08:00,-0.627367,131.5401,2014-02-26,0.0
KOMATSU,PC200,8,C69738,2016-02-12T01:11:00+07:00,-4.490166,120.338832,2019-01-09,0.0
KOMATSU,PC200,8,C69736,2016-08-12T01:16:00+07:00,-2.1421,121.245299,2016-08-11,0.0
KOMATSU,PC200,8,C69735,2015-03-10T01:24:00+07:00,-0.854699,134.054933,2015-03-09,223.0
KOMATSU,PC200,8,C69734,2019-01-10T02:33:00+08:00,-2.8163,122.148666,2019-01-09,0.0
KOMATSU,PC200,8,C69733,2016-11-29T01:28:00+07:00,-3.765533,119.652566,2016-11-28,166.0
KOMATSU,PC200,8,C69732,2013-07-20T22:43:00+07:00,-0.886033,103.415266,2019-01-09,235.0
KOMATSU,PC200,8,C69731,2019-01-05T00:35:00+07:00,-2.237399,119.383932,2019-01-04,0.0
KOMATSU,PC200,8,C69729,2019-01-10T01:02:00+07:00,-4.251533,119.619867,2019-01-09,0.0
KOMATSU,PC200,8,C69728,2017-03-24T01:30:00+07:00,-4.220833,119.620266,2017-03-23,229.0
KOMATSU,PC200,8,C69723,2017-08-17T01:09:00+07:00,0.136133,116.221766,2017-08-16,286.0
KOMATSU,PC200,8,C69722,2019-01-10T02:38:00+08:00,3.672733,117.174299,2019-01-09,443.0
KOMATSU,PC200,8,C69721,2019-01-06T05:45:00+07:00,-6.439532,107.786199,2019-01-06,0.0
KOMATSU,PC200,8,C69720,2018-09-01T01:40:00+07:00,-7.310066,112.678433,2018-08-31,0.0
KOMATSU,PC200,8,C69719,2019-01-10T01:17:00+07:00,3.260166,117.632,2019-01-09,135.0
KOMATSU,PC200,8,C69718,2018-11-04T23:10:00+07:00,1.410533,117.747967,2017-10-03,387.0
KOMATSU,PC200,8,C69717,2019-01-10T01:01:00+07:00,-5.553333,120.376933,2019-01-09,239.0
KOMATSU,PC200,8,C69716,2018-03-27T01:21:00+07:00,-5.041099,119.506733,2018-03-26,192.0
KOMATSU,PC200,8,C69715,2018-06-11T01:30:00+07:00,-2.206233,121.543966,2018-06-10,138.0
KOMATSU,PC200,8,C69714,2016-01-19T01:05:00+07:00,-4.950866,119.630933,2016-01-18,336.0
KOMATSU,PC200,8,C69713,2019-01-09T01:05:00+07:00,0.865166,120.935566,2019-01-08,0.0
KOMATSU,PC200,8,C69706,2017-01-27T16:25:00+08:00,-2.184199,113.018567,2017-01-27,285.0
KOMATSU,PC200,8,C69705,2016-10-17T15:40:00+08:00,-7.6627,112.6932,2016-10-17,18.0
KOMATSU,PC200,8,C69704,2018-10-29T02:14:00+08:00,0.692,111.850633,2018-10-28,481.0
KOMATSU,PC200,8,C69703,2018-01-26T18:33:00+08:00,2.753966,117.3395,2018-11-21,0.0
KOMATSU,PC200,8,C69702,2016-04-09T02:08:00+08:00,-1.5025,113.606166,2019-01-09,7.0
KOMATSU,PC200,8,C69701,2018-11-26T00:39:00+08:00,-0.7121,116.910499,2017-10-06,0.0
KOMATSU,PC200,8,C69700,2017-10-15T07:31:00+07:00,-8.655999,115.2125,2018-08-01,0.0
KOMATSU,PC200,8,C69699,2018-10-24T04:59:00+07:00,-8.610633,115.311166,2018-10-23,166.0
KOMATSU,PC200,8,C69698,2015-04-14T02:11:00+08:00,-3.362233,114.582367,2015-04-13,0.0
KOMATSU,PC200,8,C69697,2015-05-17T16:15:00+07:00,-3.874466,114.944033,2019-01-08,0.0
KOMATSU,PC200,8,C69695,2019-01-10T02:30:00+08:00,-2.538433,112.923533,2019-01-09,0.0
KOMATSU,PC200,8,C69693,2017-01-24T11:31:00+08:00,0.792766,118.005233,2017-01-23,328.0
KOMATSU,PC200,8,C69692,2017-11-11T01:29:00+07:00,-3.892032,115.044167,2017-11-10,532.0
KOMATSU,PC200,8,C69685,2019-01-10T02:11:00+08:00,-1.540433,113.615499,2019-01-09,15.0
KOMATSU,PC200,8,C69683,2019-01-10T02:44:00+08:00,-6.948466,107.606866,2019-01-09,684.0
KOMATSU,PC200,8,C69682,2018-12-29T09:17:00+08:00,-3.387133,114.655566,2018-12-28,101.0
KOMATSU,PC200,8,C69680,2019-01-10T02:38:00+08:00,-2.935999,114.905866,2019-01-09,281.0
KOMATSU,PC200,8,C69678,2019-01-10T01:22:00+07:00,-6.1138,106.864433,2019-01-09,0.0
KOMATSU,PC200,8,C69674,2012-12-09T08:18:00+07:00,-3.175766,108.022433,2019-01-09,0.0
KOMATSU,PC200,8,C69672,2016-12-22T01:16:00+07:00,-0.260233,112.7014,2016-12-21,0.0
KOMATSU,PC200,8,C69671,2017-04-14T04:27:00+08:00,-1.989133,110.916332,2018-03-05,0.0
KOMATSU,PC200,8,C69670,2019-01-10T01:22:00+07:00,3.514966,98.698966,2019-01-09,31.0
KOMATSU,PC200,8,C69669,2018-12-14T01:58:00+08:00,3.827233,116.687066,2018-12-13,0.0
KOMATSU,PC200,8,C69668,2015-06-10T11:04:00+09:00,-0.788832,119.7964,2015-06-10,0.0
KOMATSU,PC200,8,C69667,2015-07-14T17:05:00+08:00,-2.133099,111.008832,2017-05-24,364.0
KOMATSU,PC200,8,C69666,2017-03-26T23:32:00+07:00,0.4695,109.864867,2015-12-22,0.0
KOMATSU,PC200,8,C69664,2019-01-10T01:33:00+07:00,-6.113699,106.864167,2019-01-09,0.0
KOMATSU,PC200,8,C69663,2018-03-18T23:25:00+07:00,-6.922367,107.641432,2015-05-25,0.0
KOMATSU,PC200,8,C69662,1980-01-01T07:00:00+07:00,0.0,0.0,2017-07-26,0.0
KOMATSU,PC200,8,C69660,2016-02-24T03:40:00+07:00,-3.692199,103.212433,2016-11-02,269.0
KOMATSU,PC200,8,C69659,2018-11-29T01:25:00+07:00,-4.900066,105.542899,2018-11-28,0.0
KOMATSU,PC200,8,C69658,2016-10-02T00:56:00+07:00,-3.137,107.667,2016-10-01,655.0
KOMATSU,PC200,8,C69655,2017-06-16T08:03:00+07:00,-3.016266,107.622833,2017-06-15,418.0
KOMATSU,PC200,8,C69652,2018-12-05T13:56:00+09:00,1.041799,103.317833,2018-12-05,168.0
KOMATSU,PC200,8,C69650,2017-06-22T16:18:00+08:00,-3.225566,115.041432,2018-05-19,468.0
KOMATSU,PC200,8,C69648,2017-02-13T11:31:00+07:00,-0.656199,117.066432,2017-02-13,11.0
KOMATSU,PC200,8,C69647,2018-02-24T17:14:00+07:00,-1.978633,105.6463,2018-02-24,297.0
KOMATSU,PC200,8,C69645,2013-06-15T01:25:00+08:00,-2.375066,112.783932,2017-07-11,0.0
KOMATSU,PC200,8,C69644,2018-10-16T09:25:00+08:00,0.997999,117.6508,2018-10-16,0.0
KOMATSU,PC200,8,C69635,2019-01-09T01:01:00+07:00,-2.618633,103.247166,2019-01-08,0.0
KOMATSU,PC200,8,C69633,2019-01-10T00:54:00+07:00,-3.2559,119.844666,2019-01-09,235.0
KOMATSU,PC200,8,C69632,1980-01-01T07:00:00+07:00,0.0,0.0,2016-10-26,0.0
KOMATSU,PC200,8,C69631,2014-04-20T01:06:00+07:00,0.243266,115.34,2017-04-19,0.0
KOMATSU,PC200,8,C69630,2019-01-10T01:19:00+07:00,-2.565299,140.478733,2019-01-09,250.0
KOMATSU,PC200,8,C69629,2018-10-22T17:05:00+09:00,-1.186966,110.500266,2018-10-23,19.0
KOMATSU,PC200,8,C69626,2019-01-10T01:20:00+07:00,-2.929199,108.212899,2019-01-09,234.0
KOMATSU,PC200,8,C69625,2019-01-10T01:45:00+07:00,-2.928266,108.2121,2019-01-09,349.0
KOMATSU,PC200,8,C69624,2016-09-17T08:44:00+08:00,-5.426933,121.934766,2017-10-31,0.0
KOMATSU,PC200,8,C69622,2019-01-10T01:28:00+07:00,-1.7951,103.093966,2019-01-09,72.0
KOMATSU,PC200,8,C69619,2017-03-22T01:16:00+07:00,-3.061432,106.545966,2017-03-21,0.0
KOMATSU,PC200,8,C69618,2016-12-23T00:19:00+07:00,-3.940366,138.5513,2016-12-22,0.0
KOMATSU,PC200,8,C69617,2012-02-21T13:56:00+07:00,-2.560266,140.703599,2019-01-03,8.0
KOMATSU,PC200,8,C69608,2019-01-10T01:45:00+07:00,0.560299,121.825233,2019-01-09,0.0
KOMATSU,PC200,8,C69604,2012-09-01T14:26:00+08:00,0.4594,115.409099,2019-01-07,96.0
KOMATSU,PC200,8,C69603,2016-02-23T01:38:00+07:00,4.163366,116.958232,2016-02-22,216.0
KOMATSU,PC200,8,C69601,2019-01-10T01:11:00+07:00,-5.256667,119.641799,2019-01-09,24.0
KOMATSU,PC200,8,C69599,2015-08-04T08:57:00+08:00,-5.427166,121.9346,2018-08-04,0.0
KOMATSU,PC200,8,C69598,2019-01-10T00:58:00+07:00,-6.466033,106.630433,2019-01-09,355.0
KOMATSU,PC200,8,C69597,2015-04-25T02:09:00+08:00,-0.718232,117.076733,2015-04-24,391.0
KOMATSU,PC200,8,C69596,2014-01-07T21:20:00+08:00,-5.427299,121.934199,2018-05-05,0.0
KOMATSU,PC200,8,C69594,2019-01-10T01:13:00+07:00,0.088633,114.030666,2019-01-09,0.0
KOMATSU,PC200,8,C69592,2017-06-17T23:56:00+07:00,3.5363,117.039666,2017-06-17,110.0
KOMATSU,PC200,8,C69591,2015-12-18T05:19:00+07:00,3.713033,117.082766,2018-03-09,0.0
KOMATSU,PC200,8,C69590,2018-12-06T00:42:00+07:00,3.655966,117.036633,2018-12-05,0.0
KOMATSU,PC200,8,C69589,2017-01-18T01:09:00+07:00,-0.522233,117.117166,2017-01-17,9.0
KOMATSU,PC200,8,C69588,2015-06-21T08:48:00+08:00,-5.427199,121.934566,2018-05-06,4.0
KOMATSU,PC200,8,C69587,2019-01-10T01:00:00+07:00,-2.916133,108.2226,2019-01-09,4.0
KOMATSU,PC200,8,C69585,2017-03-22T23:09:00+07:00,-2.552066,115.478232,2017-03-22,421.0
KOMATSU,PC200,8,C69584,2014-07-25T12:10:00+07:00,-2.955999,114.9139,2019-01-09,0.0
KOMATSU,PC200,8,C69582,2019-01-09T02:25:00+08:00,0.422899,111.886233,2019-01-08,355.0
KOMATSU,PC200,8,C69581,2019-01-10T01:38:00+07:00,-2.934766,104.897399,2019-01-09,528.0
KOMATSU,PC200,8,C69580,2014-12-23T00:52:00+07:00,-3.578866,115.470666,2017-08-14,420.0
KOMATSU,PC200,8,C69579,2019-01-10T01:17:00+07:00,-6.380833,106.968333,2019-01-09,138.0
KOMATSU,PC200,8,C69578,2019-01-10T01:17:00+07:00,-3.213133,115.035866,2019-01-09,23.0
KOMATSU,PC200,8,C69577,2018-12-27T01:25:00+07:00,-3.5784,115.468099,2018-12-26,0.0
KOMATSU,PC200,8,C69576,2018-12-01T17:42:00+07:00,-2.496966,112.651599,2018-12-01,0.0
KOMATSU,PC200,8,C69574,2018-10-04T01:11:00+07:00,-3.268533,116.105,2018-10-03,0.0
KOMATSU,PC200,8,C69573,2016-05-19T01:38:00+07:00,-3.870666,114.805333,2016-05-18,0.0
KOMATSU,PC200,8,C69572,2015-07-31T01:05:00+07:00,-3.086566,115.106166,2015-07-30,0.0
KOMATSU,PC200,8,C69571,2015-05-01T18:44:00+07:00,-1.040766,132.528599,2015-05-01,0.0
KOMATSU,PC200,8,C69570,2016-10-02T01:45:00+07:00,-3.722233,115.6233,2016-10-01,7.0
KOMATSU,PC200,8,C69569,2018-12-18T16:48:00+07:00,-2.097533,105.663266,2018-04-21,109.0
