manufacturer,unit_model,model_type,unit_serial_number,gps_datetime,gps_latitude,gps_longitude,comm_setting_group,comm_setting_group_id,comm_setting_group_td,db_group,db_group_id,db_group_country,customer,customer_id,customer_code,customer_country
KOMATSU,D85ESS,2,J16762,2016-06-08T23:12:00+07:00,1.272,115.042833,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,RIMBA RAYA LESTARI,306870.0,18671,ID
KOMATSU,D85ESS,2,J16761,2017-11-27T12:37:00+07:00,1.314466,114.993033,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,RIMBA RAYA LESTARI,306870.0,18671,ID
KOMATSU,D85ESS,2,J16759,2019-01-10T00:29:00+07:00,0.638567,115.432566,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,RIMBA RAYA LESTARI,306870.0,18671,ID
KOMATSU,D85ESS,2,J16758,2016-12-15T15:20:00+07:00,-0.423366,114.845,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,ASMIN KOALINDO TUHUP,304912.0,25143,ID
KOMATSU,D85ESS,2,J16756,2016-12-25T00:59:00+07:00,-7.038033,140.917399,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BIO INTI AGRINDO,386037.0,24235,ID
KOMATSU,D85ESS,2,J16754,2019-01-09T23:32:00+07:00,-3.809733,115.314066,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BUMIRAYA INVESTINDO CAB,360477.0,30207,ID
KOMATSU,D85ESS,2,J16753,2017-07-24T07:51:00+07:00,-3.524233,135.380933,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SINAR WIJAYA PLYWOOD IND,314753.0,28459,ID
KOMATSU,D85ESS,2,J16751,2018-03-21T04:33:00+07:00,-3.671933,135.375833,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SINAR WIJAYA PLYWOOD IND,314753.0,28459,ID
KOMATSU,D85ESS,2,J16748,2018-04-22T05:54:00+07:00,2.413932,117.722166,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DEWATA WANATAMA LESTARI,354757.0,30478,ID
KOMATSU,D85ESS,2,J16747,2019-01-09T00:36:00+07:00,1.849867,117.502833,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DEWATA WANATAMA LESTARI,354757.0,30478,ID
KOMATSU,D85ESS,2,J16745,2018-05-07T01:21:00+07:00,0.4725,109.985299,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,PALMA MEGAH MULIA,340044.0,26955,ID
KOMATSU,D85ESS,2,J16741,2019-01-10T00:38:00+07:00,1.850033,117.502632,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DEWATA WANATAMA LESTARI,354757.0,30478,ID
KOMATSU,D85ESS,2,J16740,2016-06-09T23:04:00+07:00,1.073433,115.236166,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DEWATA WANATAMA LESTARI,354757.0,30478,ID
KOMATSU,D85ESS,2,J16739,2017-07-29T22:11:00+07:00,1.102032,115.1371,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DEWATA WANATAMA LESTARI,354757.0,30478,ID
KOMATSU,D85ESS,2,J16738,2019-01-09T00:03:00+07:00,-3.964366,105.199899,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,ALAM SEMESTA BARA,331802.0,29854,ID
KOMATSU,D85ESS,2,J16737,2019-01-10T01:21:00+07:00,1.031266,117.681633,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,GRAHA AGRO PERSADA,381197.0,31946,ID
KOMATSU,D85ESS,2,J16734,2017-10-12T02:35:00+08:00,0.147833,117.348733,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,RYAN EKA PRATAMA,301653.0,18984,ID
KOMATSU,D85ESS,2,J16733,2019-01-10T00:30:00+07:00,-0.100533,115.551233,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,LUBRISINDO JAYA GEMILANG,325217.0,22836,ID
KOMATSU,D85ESS,2,J16731,2017-05-23T10:09:00+07:00,4.088533,117.212233,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,PIPIT INTIS,367037.0,29618,ID
KOMATSU,D85ESS,2,J16729,2016-03-29T00:56:00+07:00,-0.649833,117.0933,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,KALIMANTAN PRIMA PERSADA,311670.0,20862,ID
KOMATSU,D85ESS,2,J16728,2017-04-30T01:09:00+07:00,-10.067566,120.805066,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,PATRIA BIMA,347157.0,27326,ID
KOMATSU,D85ESS,2,J16727,2017-05-04T01:19:00+07:00,0.579699,124.302733,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SAGO PRIMA PRATAMA,350398.0,30781,ID
KOMATSU,D85ESS,2,J16726,2018-11-09T14:01:00+07:00,3.912133,117.243866,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SAGO PRIMA PRATAMA,350398.0,30781,ID
KOMATSU,D85ESS,2,J16725,2016-01-03T16:59:00+07:00,-0.475,115.718832,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BERKAT ANUGERAH AGUNG,305834.0,23867,ID
KOMATSU,D85ESS,2,J16724,2016-03-25T07:47:00+07:00,-3.738433,103.730766,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SEMARANG SETIA PERSADA,306283.0,24745,ID
KOMATSU,D85ESS,2,J16723,2019-01-10T00:11:00+07:00,-6.954433,110.416199,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BESAR CIPTA KARYA,301012.0,11360,ID
KOMATSU,D85ESS,2,J16722,2015-10-02T16:59:00+08:00,0.605467,117.437199,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,PRIMA JAYA PERSADA NUSANTARA,301556.0,18303,ID
KOMATSU,D85ESS,2,J16721,2014-03-06T11:25:00+07:00,1.040732,115.284833,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DEWATA WANATAMA LESTARI,354757.0,30478,ID
KOMATSU,D85ESS,2,J16719,2019-01-09T13:44:00+07:00,-2.607933,103.216533,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SINAR BUMI SEJAHTERA,356837.0,27742,ID
KOMATSU,D85ESS,2,J16718,2019-01-10T01:29:00+07:00,0.984966,116.509,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,ANUGERAH ENERGITAMA,326739.0,29561,ID
KOMATSU,D85ESS,2,J16717,2019-01-07T01:00:00+07:00,-2.615266,103.212799,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SINAR BUMI SEJAHTERA,356837.0,27742,ID
KOMATSU,D85ESS,2,J16716,2019-01-10T00:58:00+07:00,-1.618866,111.695433,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SAWIT MAKMUR LESTARI,356178.0,30709,ID
KOMATSU,D85ESS,2,J16715,2013-09-19T08:20:00+07:00,0.506933,110.151733,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,PALMA MEGAH MULIA,340044.0,26955,ID
KOMATSU,D85ESS,2,J16713,2018-08-01T00:46:00+07:00,-1.666332,111.689433,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SAWIT MAKMUR LESTARI,356178.0,30709,ID
KOMATSU,D85ESS,2,J16712,2019-01-10T01:20:00+07:00,3.906699,117.244333,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SAGO PRIMA PRATAMA,350398.0,30781,ID
KOMATSU,D85ESS,2,J16711,2019-01-10T01:15:00+07:00,0.570433,124.310732,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SAGO PRIMA PRATAMA,350398.0,30781,ID
KOMATSU,D85ESS,2,J16708,2018-05-08T00:34:00+07:00,-6.954266,110.4159,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BESAR CIPTA KARYA,301012.0,11360,ID
KOMATSU,D85ESS,2,J16706,2017-07-28T02:29:00+08:00,-3.198666,115.268966,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,PUTRA SARANA TRANSBORNEO,301607.0,14866,ID
KOMATSU,D85ESS,2,J16704,2019-01-10T02:39:00+08:00,-3.907433,114.9914,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SUMBER NIAGA UTAMA JAYA,308736.0,24864,ID
KOMATSU,D85ESS,2,J16703,2019-01-09T23:30:00+07:00,-2.561233,120.339,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BRANTAS ABIPRAYA,310052.0,14778,ID
KOMATSU,D85ESS,2,J16701,2016-10-13T01:05:00+07:00,0.881133,117.359699,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DAUN MAS,307173.0,23259,ID
KOMATSU,D85ESS,2,J16699,2019-01-10T01:16:00+07:00,-2.978466,115.204532,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,KASIONO,301335.0,15817,ID
KOMATSU,D85ESS,2,J16697,2016-07-23T01:24:00+07:00,-0.413699,114.8909,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,ASMIN KOALINDO TUHUP,304912.0,25143,ID
KOMATSU,D85ESS,2,J16694,2019-01-09T23:26:00+07:00,-3.342999,140.590732,Wh Indonesia 7,W0031,7.0,PTUT,PTUT,ID,SEMARAK DHARMA TIMBER,447979.0,34757,ID
KOMATSU,D85ESS,2,J16693,2016-09-07T05:43:00+07:00,-2.864266,140.9944,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SURYA BUMI MAKMUR,355897.0,30717,ID
KOMATSU,D85ESS,2,J16692,2019-01-10T00:59:00+07:00,-2.286699,102.762032,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BASKHARA SINAR SAKTI,480062.0,22724,ID
KOMATSU,D85ESS,2,J16691,2017-02-17T01:32:00+08:00,-1.217967,116.8227,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,LESTARI MEGA SAKTI,302867.0,10139,ID
KOMATSU,D85ESS,2,J16690,2018-09-02T01:48:00+08:00,-4.128099,121.654466,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,PRIMACON,302745.0,11511,ID
KOMATSU,D85ESS,2,J16687,2019-01-10T00:45:00+07:00,3.6045,116.606332,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,KARYA JAYA INDAH,353297.0,12167,ID
KOMATSU,D85ESS,2,J16686,2016-05-19T01:16:00+07:00,-3.680666,103.712799,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MANGGALA USAHA MANUNGGAL,348317.0,10757,ID
KOMATSU,D85ESS,2,J16685,2017-12-05T11:36:00+07:00,-3.769266,103.615533,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MANGGALA USAHA MANUNGGAL,348317.0,10757,ID
KOMATSU,D85ESS,2,J16684,2018-01-07T01:06:00+07:00,-3.669899,103.7139,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MANGGALA USAHA MANUNGGAL,348317.0,10757,ID
KOMATSU,D85ESS,2,J16683,2018-05-01T00:13:00+07:00,1.137967,117.681866,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MANGGALA USAHA MANUNGGAL,348317.0,10757,ID
KOMATSU,D85ESS,2,J16681,2017-05-17T00:11:00+07:00,2.0683,117.384333,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SUNGAI BERLIAN JAYA,360037.0,30154,ID
KOMATSU,D85ESS,2,J16678,2019-01-10T01:29:00+07:00,-0.665966,117.074366,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,KALIMANTAN PRIMA PERSADA,311670.0,20862,ID
KOMATSU,D85ESS,2,J16671,2016-08-11T11:40:00+07:00,-2.871133,140.945766,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SURYA BUMI MAKMUR,355897.0,30717,ID
KOMATSU,D85ESS,2,J16670,2016-09-08T06:42:00+07:00,1.077566,115.227899,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DEWATA WANATAMA LESTARI,354757.0,30478,ID
KOMATSU,D85ESS,2,J16669,2016-11-22T22:41:00+07:00,1.032266,115.246366,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DEWATA WANATAMA LESTARI,354757.0,30478,ID
KOMATSU,D85ESS,2,J16668,2014-08-17T09:41:00+07:00,1.043832,115.270033,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DEWATA WANATAMA LESTARI,354757.0,30478,ID
KOMATSU,D85ESS,2,J16667,2019-01-10T01:09:00+07:00,-4.2052,121.627933,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,NENGGAPRATAMA JAYA MANDI,354818.0,30931,ID
KOMATSU,D85ESS,2,J16666,2016-11-04T01:00:00+07:00,-0.400999,114.863466,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,ASMIN KOALINDO TUHUP,304912.0,25143,ID
KOMATSU,D85ESS,2,J16663,2016-09-05T01:24:00+07:00,-4.028466,122.316799,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BINTANG MAS,360239.0,30962,ID
KOMATSU,D85ESS,2,J16662,2016-03-05T01:15:00+07:00,-0.641766,117.197466,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,JAYA NIKEL PASCIFIC,322537.0,29375,ID
KOMATSU,D85ESS,2,J16661,2019-01-10T00:45:00+07:00,1.326599,101.175433,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MULTI STRUCTURE,304514.0,10876,ID
KOMATSU,D85ESS,2,J16660,2019-01-10T00:46:00+07:00,1.326733,101.175499,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MULTI STRUCTURE,304514.0,10876,ID
KOMATSU,D85ESS,2,J16659,2019-01-08T00:31:00+07:00,1.326633,101.175533,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MULTI STRUCTURE,304514.0,10876,ID
KOMATSU,D85ESS,2,J16657,2016-02-08T00:25:00+07:00,-2.9652,115.211833,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BATU ANUGRAH MINERAL RES,331903.0,29672,ID
KOMATSU,D85ESS,2,J16656,2017-12-10T01:06:00+07:00,-2.105,114.869532,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MERATUS BORNEO SAKTI,306501.0,27217,ID
KOMATSU,D85ESS,2,J16655,2019-01-10T01:44:00+07:00,-3.137433,115.147367,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,CAKRAWALA PUTRA BERSAMA,332017.0,20796,ID
KOMATSU,D85ESS,2,J16654,2017-11-22T08:37:00+07:00,-1.533232,132.893966,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,ANTO,360238.0,31187,ID
KOMATSU,D85ESS,2,J16653,2019-01-10T02:38:00+09:00,-0.922433,134.036099,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,TUNAS PAPUA JAYA,306847.0,27190,ID
KOMATSU,D85ESS,2,J16652,2019-01-10T02:44:00+08:00,-0.322133,117.082133,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SUMBER NIAGA UTAMA JAYA,308736.0,24864,ID
KOMATSU,D85ESS,2,J16651,2017-06-20T03:17:00+07:00,-3.815866,115.310033,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BANDANG REZEKI LESTARI,303836.0,15153,ID
KOMATSU,D85ESS,2,J16650,2019-01-10T01:03:00+07:00,-0.089033,109.9971,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BANDANG REZEKI LESTARI,303836.0,15153,ID
KOMATSU,D85ESS,2,J16649,2019-01-10T00:47:00+07:00,-0.323133,114.8494,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BANDANG REZEKI LESTARI,303836.0,15153,ID
KOMATSU,D85ESS,2,J16648,2019-01-10T01:20:00+07:00,-3.7815,115.366099,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BANDANG MINING COAL,305513.0,26900,ID
KOMATSU,D85ESS,2,J16645,2019-01-10T01:32:00+07:00,2.357933,116.9883,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,KENCANA JAYA MANDIRI,304776.0,26276,ID
KOMATSU,D85ESS,2,J16644,2018-07-11T16:13:00+07:00,-1.663433,111.687866,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SAWIT MAKMUR LESTARI,356178.0,30709,ID
KOMATSU,D85ESS,2,J16642,2016-08-21T23:39:00+07:00,-0.720966,128.177833,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SAWIT MAKMUR LESTARI,356178.0,30709,ID
KOMATSU,D85ESS,2,J16641,2019-01-10T01:30:00+07:00,-2.921833,140.873166,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SURYA BUMI MAKMUR,355897.0,30717,ID
KOMATSU,D85ESS,2,J16640,2019-01-10T00:56:00+07:00,-3.772233,103.625433,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MUSTOPA ALWAINI,344257.0,28573,ID
KOMATSU,D85ESS,2,J16638,2016-02-09T06:13:00+07:00,3.7707,116.560399,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MUSTOPA ALWAINI,344257.0,28573,ID
KOMATSU,D85ESS,2,J16636,2019-01-10T01:14:00+07:00,-0.979366,114.364299,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SATRIA ALAM MANUNGGAL,312427.0,26093,ID
KOMATSU,D85ESS,2,J16635,2014-07-13T19:53:00+07:00,-0.987933,114.362533,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SATRIA ALAM MANUNGGAL,312427.0,26093,ID
KOMATSU,D85ESS,2,J16634,2015-02-15T22:48:00+07:00,1.376699,116.873066,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,GUNUNG GAJAH ABADI,350497.0,10977,ID
KOMATSU,D85ESS,2,J16633,2019-01-10T02:25:00+08:00,1.519867,118.090833,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,KARYATAMA NAGASARI,312067.0,14734,ID
KOMATSU,D85ESS,2,J16632,2019-01-10T00:42:00+07:00,-3.388866,140.714299,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,KOVALEN MINING,360300.0,30988,ID
KOMATSU,D85ESS,2,J16631,2019-01-10T01:32:00+07:00,-5.266067,121.821332,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SUMBER WIWIRANO,333097.0,28421,ID
KOMATSU,D85ESS,2,J16630,2018-12-21T01:17:00+07:00,-2.838599,122.1746,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,REJEKI JAYA MAKMUR,312365.0,19073,ID
KOMATSU,D85ESS,2,J16629,2017-08-16T01:33:00+07:00,-2.942632,121.535166,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MITRA 78,352917.0,30920,ID
KOMATSU,D85ESS,2,J16627,2019-01-10T00:42:00+07:00,-2.809233,129.013099,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SO PETRUS PIETERSZ,353237.0,30900,ID
KOMATSU,D85ESS,2,J16626,2017-01-10T13:31:00+07:00,-3.361366,129.981667,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SERAM TUNGGAL PRATAMA,310413.0,26754,ID
KOMATSU,D85ESS,2,J16624,2018-02-06T00:45:00+07:00,-2.548533,104.144333,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,PUTRA MUBA COAL,355137.0,27338,ID
KOMATSU,D85ESS,2,J16623,2019-01-09T00:22:00+07:00,-6.385233,106.934867,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,KOVALEN MINING,360300.0,30988,ID
KOMATSU,D85ESS,2,J16621,2016-03-01T00:45:00+07:00,-0.454333,110.368499,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DAMAI CITRA MANDIRI,313047.0,28362,ID
KOMATSU,D85ESS,2,J16619,2015-09-15T06:45:00+07:00,0.848232,110.557199,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,META ESTETIKA GRAHA,307875.0,18602,ID
KOMATSU,D85ESS,2,J16618,2019-01-10T01:10:00+07:00,-2.275132,113.940366,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DUA PUTERI PERDANA,347177.0,30492,ID
KOMATSU,D85ESS,2,J16617,2018-01-19T05:10:00+07:00,-3.4719,115.583466,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BHUMI SRIWIJAYA PERDANA,350420.0,30598,ID
KOMATSU,D85ESS,2,J16616,2019-01-10T01:02:00+07:00,-2.258633,110.7459,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,META ESTETIKA GRAHA,307875.0,18602,ID
KOMATSU,D85ESS,2,J16615,2019-01-10T00:51:00+07:00,1.012632,111.503567,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,META ESTETIKA GRAHA,307875.0,18602,ID
KOMATSU,D85ESS,2,J16613,2016-03-06T23:47:00+07:00,-7.376033,139.657299,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MITRA KARYA ADIGUNA LEST,316257.0,28675,ID
KOMATSU,D85ESS,2,J16611,2019-01-10T00:32:00+07:00,2.5895,115.799867,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,WIJAYA MAS MURNI,353357.0,11403,ID
KOMATSU,D85ESS,2,J16610,2018-10-05T23:47:00+08:00,-0.520066,116.933766,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,GRAHA PRIMA ENERGY,306275.0,25387,ID
KOMATSU,D85ESS,2,J16609,2018-12-07T15:15:00+07:00,-0.507866,117.133599,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SARANA MITRA LESTARI,315857.0,14626,ID
KOMATSU,D85ESS,2,J16608,2017-03-06T00:24:00+07:00,-0.990333,114.356933,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SATRIA ALAM MANUNGGAL,312427.0,26093,ID
KOMATSU,D85ESS,2,J16607,2017-02-27T21:19:00+07:00,-0.3882,113.501566,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SARANA SUMBER ABADI,314750.0,25597,ID
KOMATSU,D85ESS,2,J16606,2019-01-04T08:39:00+07:00,-0.653866,113.104766,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SARANA SUMBER ABADI,314750.0,25597,ID
KOMATSU,D85ESS,2,J16605,2016-01-04T02:21:00+07:00,-0.673766,113.375066,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SARANA SUMBER ABADI,314750.0,25597,ID
KOMATSU,D85ESS,2,J16604,2018-10-03T00:47:00+07:00,-4.014733,122.510299,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MAJU BERSAMA SENTOSA,336957.0,30146,ID
KOMATSU,D85ESS,2,J16602,2018-10-30T02:31:00+08:00,-3.887333,115.061166,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SUMBER NIAGA UTAMA JAYA,308736.0,24864,ID
KOMATSU,D85ESS,2,J16601,2017-07-26T00:56:00+07:00,1.789799,114.9002,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BAHTRA INDAH JAYA,352438.0,26951,ID
KOMATSU,D85ESS,2,J16600,2015-09-21T02:50:00+08:00,-0.472199,117.325732,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SUMBER NIAGA UTAMA JAYA,308736.0,24864,ID
KOMATSU,D85ESS,2,J16599,2014-10-10T09:50:00+07:00,-0.7164,117.249299,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,CMS KALTIM UTAMA,475202.0,30168,ID
KOMATSU,D85ESS,2,J16597,2019-01-10T02:06:00+08:00,-0.799966,117.087466,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SAMUDRA MAJU PERKASA,302886.0,23460,ID
KOMATSU,D85ESS,2,J16596,2019-01-10T00:46:00+07:00,1.789966,114.898533,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BAHTRA INDAH JAYA,352438.0,26951,ID
KOMATSU,D85ESS,2,J16593,2016-09-08T01:25:00+08:00,0.843099,117.344033,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,CATUR PRAJNA UTAMA,315210.0,22345,ID
KOMATSU,D85ESS,2,J16592,2018-12-02T01:03:00+07:00,0.570966,124.311432,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,J RESOURCES BOLAANG MONG,350457.0,21492,ID
KOMATSU,D85ESS,2,J16591,2018-10-16T16:09:00+07:00,0.564466,124.302866,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SAGO PRIMA PRATAMA,350398.0,30781,ID
KOMATSU,D85ESS,2,J16590,2019-01-10T01:42:00+07:00,0.5659,124.300533,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,J RESOURCES BOLAANG MONG,350457.0,21492,ID
KOMATSU,D85ESS,2,J16588,2017-06-20T06:12:00+07:00,0.579199,124.315766,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,J RESOURCES BOLAANG MONG,350457.0,21492,ID
KOMATSU,D85ESS,2,J16587,2016-02-28T01:15:00+07:00,-6.799933,107.3494,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,PRIEMMA MANUNGGAL ASRI,380538.0,29976,ID
KOMATSU,D85ESS,2,J16585,2016-04-04T06:40:00+07:00,-1.633266,115.183533,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,MERATUS BORNEO SAKTI,306501.0,27217,ID
KOMATSU,D85ESS,2,J16584,2018-09-28T00:37:00+07:00,0.2745,109.073333,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,DAMAI CITRA MANDIRI,313047.0,28362,ID
KOMATSU,D85ESS,2,J16582,2019-01-10T02:01:00+08:00,-0.484433,117.304733,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BASWARA SINAR MULIA,300996.0,10039,ID
KOMATSU,D85ESS,2,J16577,2016-06-08T01:22:00+07:00,-1.990467,111.632266,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,CITRA ALAM PERKASA MANDI,324997.0,29521,ID
KOMATSU,D85ESS,2,J16574,2019-01-10T01:50:00+08:00,-0.6484,117.1776,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,BASWARA SINAR MULIA,300996.0,10039,ID
KOMATSU,D85ESS,2,J16569,2018-05-11T01:23:00+07:00,-3.5202,126.339833,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,INTISEJAHTERA LESTARI,338537.0,11175,ID
KOMATSU,D85ESS,2,J16567,2017-02-18T14:01:00+07:00,-3.225233,126.411799,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,INTISEJAHTERA LESTARI,338537.0,11175,ID
KOMATSU,D85ESS,2,J16566,2016-11-29T01:12:00+07:00,-3.430566,126.180299,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,INTISEJAHTERA LESTARI,338537.0,11175,ID
KOMATSU,D85ESS,2,J16559,2013-07-23T15:28:00+07:00,-0.459066,115.585732,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SOFINDO HEQUIP BUNTARA,350419.0,30684,ID
KOMATSU,D85ESS,2,J16558,2018-07-10T00:41:00+07:00,-2.469899,133.281432,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,INTERNUSA PRIMA PERSADA,336678.0,30117,ID
KOMATSU,D85ESS,2,J16557,2016-05-05T00:23:00+07:00,-1.217632,116.861166,Cr Indonesia 7,W0024,7.0,PTUT,PTUT,ID,SINAR CERAH,350117.0,10231,ID
