manufacturer,unit_model,model_type,unit_serial_number,gps_datetime,gps_origin,gps_datum,gps_latitude,gps_longitude
KOMATSU,HD785,7,J20044,2019-01-10T02:44:00+08:00,measure,WGS84,-1.904699,115.8494
KOMATSU,HD785,7,J20043,2019-01-10T02:25:00+08:00,measure,WGS84,-3.627,115.617899
KOMATSU,HD785,7,J20042,2019-01-10T02:11:00+08:00,measure,WGS84,-1.889333,115.854133
KOMATSU,HD785,7,J20039,2017-10-31T02:19:00+08:00,measure,WGS84,-1.904666,115.846566
KOMATSU,HD785,7,J20038,2016-08-31T21:36:00+08:00,measure,WGS84,-3.639366,115.628366
KOMATSU,HD785,7,J20037,2017-07-05T00:53:00+08:00,measure,WGS84,-1.918633,115.863066
KOMATSU,HD785,7,J20035,2019-01-10T02:03:00+08:00,measure,WGS84,-1.890066,115.856633
KOMATSU,HD785,7,J20034,2019-01-10T02:31:00+08:00,measure,WGS84,-3.650766,115.617133
KOMATSU,HD785,7,J20033,2019-01-10T01:54:00+08:00,measure,WGS84,-1.918699,115.8627
KOMATSU,HD785,7,J20030,2019-01-10T02:32:00+08:00,measure,WGS84,-2.261366,115.496067
KOMATSU,HD785,7,J20029,2019-01-10T01:04:00+08:00,measure,WGS84,1.9976,117.4177
KOMATSU,HD785,7,J20028,2018-07-13T02:14:00+08:00,measure,WGS84,-3.632299,115.6295
KOMATSU,HD785,7,J20027,2019-01-10T01:59:00+08:00,measure,WGS84,-2.265499,115.497933
KOMATSU,HD785,7,J20024,2019-01-10T01:54:00+08:00,measure,WGS84,1.997166,117.4175
KOMATSU,HD785,7,J20023,2018-02-05T01:13:00+08:00,measure,WGS84,1.995066,117.4145
KOMATSU,HD785,7,J20022,2019-01-10T02:38:00+08:00,measure,WGS84,2.087399,117.449899
KOMATSU,HD785,7,J20021,2017-12-24T07:33:00+08:00,measure,WGS84,2.205399,117.4363
KOMATSU,HD785,7,J20020,2019-01-10T02:05:00+08:00,measure,WGS84,1.989633,117.394099
KOMATSU,HD785,7,J20019,2016-04-03T20:12:00+08:00,measure,WGS84,1.9963,117.416033
KOMATSU,HD785,7,J20018,2019-01-10T02:14:00+08:00,measure,WGS84,1.989199,117.394867
KOMATSU,HD785,7,J20017,2019-01-10T02:35:00+08:00,measure,WGS84,1.992666,117.390833
KOMATSU,HD785,7,J20016,2019-01-10T02:03:00+08:00,measure,WGS84,2.000233,117.362133
KOMATSU,HD785,7,J20007,2019-01-09T02:10:00+08:00,measure,WGS84,-3.653166,115.619966
KOMATSU,HD785,7,J20006,2019-01-10T01:30:00+08:00,measure,WGS84,-3.639167,115.621233
KOMATSU,HD785,7,J20005,2016-07-24T01:54:00+08:00,measure,WGS84,2.040233,117.4494
KOMATSU,HD785,7,J20003,2018-02-04T02:04:00+08:00,measure,WGS84,2.205732,117.4364
KOMATSU,HD785,7,J20002,2015-09-19T02:32:00+08:00,measure,WGS84,2.078666,117.446599
KOMATSU,HD785,7,J20001,2016-03-09T02:33:00+08:00,measure,WGS84,2.2007,117.439733
KOMATSU,HD785,7,9997,2016-06-23T01:04:00+07:00,measure,WGS84,0.819366,117.5871
KOMATSU,HD785,7,9995,2019-01-10T01:39:00+07:00,measure,WGS84,0.823433,117.528133
KOMATSU,HD785,7,9994,2014-06-15T23:38:00+07:00,measure,WGS84,0.831699,117.592333
KOMATSU,HD785,7,9967,2019-01-10T01:18:00+07:00,measure,WGS84,-3.577433,115.629299
KOMATSU,HD785,7,9886,2019-01-10T02:14:00+08:00,measure,WGS84,2.1869,117.455833
KOMATSU,HD785,7,9824,2019-01-10T02:26:00+08:00,measure,WGS84,-2.596866,115.962766
KOMATSU,HD785,7,9823,2019-01-10T02:25:00+08:00,measure,WGS84,-2.6009,115.9688
KOMATSU,HD785,7,9821,2019-01-10T02:31:00+08:00,measure,WGS84,-2.602066,115.957
KOMATSU,HD785,7,9820,2019-01-10T01:54:00+08:00,measure,WGS84,-2.6119,115.954167
KOMATSU,HD785,7,9817,2019-01-10T02:29:00+08:00,measure,WGS84,-2.5939,115.969333
KOMATSU,HD785,7,9688,2019-01-10T01:16:00+07:00,measure,WGS84,-3.887733,115.115
KOMATSU,HD785,7,9687,2019-01-10T01:25:00+07:00,measure,WGS84,-3.887733,115.1134
KOMATSU,HD785,7,9685,2018-09-18T01:17:00+07:00,measure,WGS84,-3.887266,115.103466
KOMATSU,HD785,7,9680,2016-06-28T01:53:00+08:00,measure,WGS84,-0.546766,115.699066
KOMATSU,HD785,7,9678,2015-12-27T22:29:00+08:00,measure,WGS84,-0.4989,115.707032
KOMATSU,HD785,7,9664,2015-05-06T02:45:00+08:00,measure,WGS84,-0.481699,115.708533
KOMATSU,HD785,7,9513,2016-03-29T02:21:00+08:00,measure,WGS84,-0.473099,115.718633
KOMATSU,HD785,7,9510,2015-05-05T19:13:00+08:00,measure,WGS84,-0.545633,115.699066
KOMATSU,HD785,7,9476,2019-01-10T02:14:00+08:00,measure,WGS84,-2.8988,115.244733
KOMATSU,HD785,7,9474,2018-11-01T08:18:00+08:00,measure,WGS84,-0.547199,115.699167
KOMATSU,HD785,7,9473,2019-01-10T02:29:00+08:00,measure,WGS84,-2.900399,115.244933
KOMATSU,HD785,7,9472,2019-01-10T02:15:00+08:00,measure,WGS84,-2.899066,115.244532
KOMATSU,HD785,7,9351,2016-05-08T01:35:00+07:00,measure,WGS84,0.2315,117.257166
KOMATSU,HD785,7,9331,2019-01-10T01:22:00+07:00,measure,WGS84,-1.851566,115.887066
KOMATSU,HD785,7,9330,2019-01-09T23:51:00+07:00,measure,WGS84,-1.855732,115.879133
KOMATSU,HD785,7,9328,2017-01-03T01:34:00+07:00,measure,WGS84,0.221266,117.2701
KOMATSU,HD785,7,9326,2018-10-16T01:20:00+07:00,measure,WGS84,2.053599,117.4039
KOMATSU,HD785,7,9321,2018-08-10T08:38:00+07:00,measure,WGS84,0.550533,117.516033
KOMATSU,HD785,7,9320,2018-09-12T01:11:00+07:00,measure,WGS84,0.2215,117.271699
KOMATSU,HD785,7,9310,2019-01-10T02:25:00+08:00,measure,WGS84,-3.887766,115.114633
KOMATSU,HD785,7,9299,2019-01-10T02:14:00+08:00,measure,WGS84,-3.887999,115.114799
KOMATSU,HD785,7,9288,2016-04-28T23:14:00+08:00,measure,WGS84,-3.8914,115.109466
KOMATSU,HD785,7,9286,2019-01-10T02:34:00+08:00,measure,WGS84,-3.887833,115.114299
KOMATSU,HD785,7,9248,2019-01-10T02:40:00+08:00,measure,WGS84,1.996866,117.354333
KOMATSU,HD785,7,9245,2019-01-10T01:14:00+07:00,measure,WGS84,0.202032,117.272133
KOMATSU,HD785,7,9244,2019-01-10T01:04:00+07:00,measure,WGS84,0.104,117.286599
KOMATSU,HD785,7,9242,2019-01-10T02:39:00+08:00,measure,WGS84,-2.2695,115.4927
KOMATSU,HD785,7,9240,2019-01-10T02:14:00+08:00,measure,WGS84,-2.262,115.494899
KOMATSU,HD785,7,9238,2019-01-10T02:15:00+08:00,measure,WGS84,-2.261033,115.499366
KOMATSU,HD785,7,9237,2019-01-10T02:13:00+08:00,measure,WGS84,-2.270366,115.494666
KOMATSU,HD785,7,9228,2019-01-10T02:02:00+08:00,measure,WGS84,2.000233,117.362799
KOMATSU,HD785,7,9226,2017-07-23T02:32:00+08:00,measure,WGS84,2.381566,117.540366
KOMATSU,HD785,7,9225,2019-01-09T01:03:00+08:00,measure,WGS84,1.990299,117.3652
KOMATSU,HD785,7,9224,2019-01-10T01:15:00+07:00,measure,WGS84,0.103832,117.286332
KOMATSU,HD785,7,9222,2019-01-10T02:41:00+08:00,measure,WGS84,-2.255933,115.514366
KOMATSU,HD785,7,9221,2019-01-10T02:40:00+08:00,measure,WGS84,2.003466,117.383832
KOMATSU,HD785,7,9218,2019-01-10T01:07:00+07:00,measure,WGS84,0.195399,117.343599
KOMATSU,HD785,7,9216,2019-01-10T01:33:00+07:00,measure,WGS84,0.230633,117.2483
KOMATSU,HD785,7,9196,2019-01-10T02:14:00+08:00,measure,WGS84,-2.893866,115.246733
KOMATSU,HD785,7,9158,2019-01-10T02:01:00+08:00,measure,WGS84,2.336432,117.564933
KOMATSU,HD785,7,9155,2018-12-02T01:34:00+08:00,measure,WGS84,-0.547166,115.699233
KOMATSU,HD785,7,9152,2019-01-10T02:39:00+08:00,measure,WGS84,-2.899966,115.247066
KOMATSU,HD785,7,9151,2019-01-10T02:08:00+08:00,measure,WGS84,2.346866,117.5389
KOMATSU,HD785,7,9117,2019-01-10T02:25:00+08:00,measure,WGS84,-3.879167,115.113466
KOMATSU,HD785,7,9113,2019-01-10T02:00:00+08:00,measure,WGS84,1.992566,117.391366
KOMATSU,HD785,7,9112,2019-01-10T02:25:00+08:00,measure,WGS84,-3.887799,115.113433
KOMATSU,HD785,7,9111,2019-01-10T02:06:00+08:00,measure,WGS84,-3.876799,115.1109
KOMATSU,HD785,7,9109,2019-01-10T02:04:00+08:00,measure,WGS84,-3.8877,115.115
KOMATSU,HD785,7,9108,2014-11-15T04:08:00+08:00,measure,WGS84,-3.871667,115.107666
KOMATSU,HD785,7,9096,2017-11-19T02:41:00+08:00,measure,WGS84,-3.884033,115.103099
KOMATSU,HD785,7,9091,2018-12-08T01:11:00+07:00,measure,WGS84,0.0989,117.295933
KOMATSU,HD785,7,9034,2019-01-10T01:13:00+07:00,measure,WGS84,0.1038,117.2864
KOMATSU,HD785,7,9033,2019-01-10T01:14:00+07:00,measure,WGS84,0.103533,117.286766
KOMATSU,HD785,7,9032,2019-01-10T01:44:00+07:00,measure,WGS84,0.102399,117.293866
KOMATSU,HD785,7,9017,2019-01-10T01:04:00+07:00,measure,WGS84,0.103699,117.286733
KOMATSU,HD785,7,8968,2019-01-10T02:17:00+08:00,measure,WGS84,0.549933,117.503966
KOMATSU,HD785,7,8967,2019-01-10T02:15:00+08:00,measure,WGS84,0.671366,117.558133
KOMATSU,HD785,7,8963,2017-11-18T05:52:00+08:00,measure,WGS84,0.577133,117.502833
KOMATSU,HD785,7,8961,2019-01-08T02:20:00+08:00,measure,WGS84,0.568932,117.500566
KOMATSU,HD785,7,8960,2019-01-10T02:35:00+08:00,measure,WGS84,0.676099,117.562199
KOMATSU,HD785,7,8957,2019-01-10T02:16:00+08:00,measure,WGS84,0.654733,117.567766
KOMATSU,HD785,7,8954,2019-01-10T02:25:00+08:00,measure,WGS84,0.5488,117.5057
KOMATSU,HD785,7,8953,2018-01-01T06:12:00+08:00,measure,WGS84,0.610233,117.509266
KOMATSU,HD785,7,8949,2019-01-10T02:27:00+08:00,measure,WGS84,0.678099,117.5626
KOMATSU,HD785,7,8938,2019-01-10T02:19:00+08:00,measure,WGS84,-3.624699,115.615599
KOMATSU,HD785,7,8921,2019-01-10T02:22:00+08:00,measure,WGS84,0.549299,117.505533
KOMATSU,HD785,7,8920,2019-01-10T02:13:00+08:00,measure,WGS84,0.601067,117.507166
KOMATSU,HD785,7,8919,2019-01-10T02:20:00+08:00,measure,WGS84,0.5534,117.499066
KOMATSU,HD785,7,8915,2019-01-10T01:41:00+07:00,measure,WGS84,-3.885166,115.114766
KOMATSU,HD785,7,8911,2019-01-02T10:43:00+08:00,measure,WGS84,0.553599,117.4996
KOMATSU,HD785,7,8910,2019-01-10T02:16:00+08:00,measure,WGS84,0.633366,117.547066
KOMATSU,HD785,7,8909,2019-01-10T02:04:00+08:00,measure,WGS84,0.549133,117.508333
KOMATSU,HD785,7,8908,2017-09-02T11:15:00+08:00,measure,WGS84,2.306233,117.549867
KOMATSU,HD785,7,8907,2019-01-10T02:21:00+08:00,measure,WGS84,1.998832,117.371133
KOMATSU,HD785,7,8906,2019-01-10T02:04:00+08:00,measure,WGS84,-3.8775,115.110533
KOMATSU,HD785,7,8905,2019-01-10T02:25:00+08:00,measure,WGS84,-3.876699,115.111033
KOMATSU,HD785,7,8902,2019-01-10T02:04:00+08:00,measure,WGS84,0.668666,117.5169
KOMATSU,HD785,7,8901,2019-01-10T01:24:00+08:00,measure,WGS84,0.665999,117.548699
KOMATSU,HD785,7,8898,2019-01-10T02:15:00+08:00,measure,WGS84,0.673433,117.5588
KOMATSU,HD785,7,8897,2019-01-10T02:12:00+08:00,measure,WGS84,0.5858,117.588599
KOMATSU,HD785,7,8896,2019-01-07T02:32:00+08:00,measure,WGS84,0.563832,117.569699
KOMATSU,HD785,7,8893,2017-03-29T02:10:00+08:00,measure,WGS84,-2.278699,115.491133
KOMATSU,HD785,7,8889,2019-01-10T02:41:00+08:00,measure,WGS84,0.663733,117.564299
KOMATSU,HD785,7,8888,2019-01-10T02:39:00+08:00,measure,WGS84,0.647733,117.558832
KOMATSU,HD785,7,8886,2019-01-10T02:28:00+08:00,measure,WGS84,0.556733,117.517333
KOMATSU,HD785,7,8878,2016-08-22T02:17:00+08:00,measure,WGS84,-2.2652,115.501699
KOMATSU,HD785,7,8876,2018-06-22T23:54:00+08:00,measure,WGS84,2.304899,117.5508
KOMATSU,HD785,7,8868,2019-01-10T02:41:00+08:00,measure,WGS84,-2.271366,115.490066
KOMATSU,HD785,7,8860,2019-01-10T01:58:00+08:00,measure,WGS84,2.346699,117.556799
KOMATSU,HD785,7,8829,2019-01-10T02:04:00+08:00,measure,WGS84,-3.880433,115.103633
KOMATSU,HD785,7,8788,2019-01-10T01:01:00+07:00,measure,WGS84,-3.885499,115.114033
KOMATSU,HD785,7,8786,2019-01-10T01:54:00+08:00,measure,WGS84,-3.890866,115.109466
KOMATSU,HD785,7,8779,2019-01-10T01:02:00+08:00,measure,WGS84,0.553232,117.508366
KOMATSU,HD785,7,8777,2019-01-10T02:10:00+08:00,measure,WGS84,0.553932,117.507433
KOMATSU,HD785,7,8775,2019-01-10T02:16:00+08:00,measure,WGS84,0.549433,117.507199
KOMATSU,HD785,7,8769,2019-01-10T02:04:00+08:00,measure,WGS84,0.678567,117.562299
KOMATSU,HD785,7,8767,2019-01-10T02:42:00+08:00,measure,WGS84,0.554466,117.499266
KOMATSU,HD785,7,8766,2019-01-10T02:28:00+08:00,measure,WGS84,0.6334,117.547
KOMATSU,HD785,7,8765,2019-01-09T02:14:00+08:00,measure,WGS84,0.546266,117.505866
KOMATSU,HD785,7,8762,2019-01-10T02:37:00+08:00,measure,WGS84,0.633433,117.547299
KOMATSU,HD785,7,8761,2019-01-10T02:10:00+08:00,measure,WGS84,0.5494,117.505066
KOMATSU,HD785,7,8701,2019-01-10T01:20:00+07:00,measure,WGS84,0.5508,117.504
KOMATSU,HD785,7,8700,2019-01-10T01:14:00+07:00,measure,WGS84,0.553966,117.503699
KOMATSU,HD785,7,8643,2019-01-10T01:04:00+07:00,measure,WGS84,0.103766,117.2869
KOMATSU,HD785,7,8629,2019-01-10T01:04:00+07:00,measure,WGS84,0.102999,117.286833
KOMATSU,HD785,7,8620,2019-01-10T00:54:00+07:00,measure,WGS84,0.103499,117.286599
KOMATSU,HD785,7,8618,2017-10-19T02:15:00+08:00,measure,WGS84,-1.890966,115.846266
KOMATSU,HD785,7,8617,2019-01-10T01:25:00+07:00,measure,WGS84,0.103633,117.286466
KOMATSU,HD785,7,8609,2017-09-27T03:47:00+08:00,measure,WGS84,-1.902166,115.847933
KOMATSU,HD785,7,8607,2019-01-10T00:44:00+07:00,measure,WGS84,0.104666,117.286799
KOMATSU,HD785,7,8606,2018-05-03T01:09:00+07:00,measure,WGS84,0.140933,117.3595
KOMATSU,HD785,7,8604,2019-01-10T01:24:00+07:00,measure,WGS84,0.103599,117.2864
KOMATSU,HD785,7,8603,2017-12-18T01:35:00+07:00,measure,WGS84,0.205732,117.266667
KOMATSU,HD785,7,8596,2018-01-26T01:53:00+08:00,measure,WGS84,2.205499,117.436266
KOMATSU,HD785,7,8590,2019-01-10T02:18:00+08:00,measure,WGS84,-1.893166,115.8558
KOMATSU,HD785,7,8589,2018-01-03T02:35:00+08:00,measure,WGS84,-1.907367,115.860433
KOMATSU,HD785,7,8588,2019-01-10T02:33:00+08:00,measure,WGS84,-1.887166,115.857999
KOMATSU,HD785,7,8574,2019-01-10T02:29:00+08:00,measure,WGS84,1.990999,117.365433
KOMATSU,HD785,7,8572,2019-01-10T02:04:00+08:00,measure,WGS84,2.003699,117.378433
KOMATSU,HD785,7,8571,2019-01-10T02:25:00+08:00,measure,WGS84,2.200166,117.440933
KOMATSU,HD785,7,8570,2018-12-27T01:54:00+08:00,measure,WGS84,2.193033,117.446199
KOMATSU,HD785,7,8569,2019-01-10T02:42:00+08:00,measure,WGS84,2.000933,117.3757
KOMATSU,HD785,7,8568,2019-01-10T02:21:00+08:00,measure,WGS84,2.001233,117.379699
KOMATSU,HD785,7,8566,2017-07-08T02:37:00+08:00,measure,WGS84,2.000833,117.380433
KOMATSU,HD785,7,8565,2019-01-10T02:24:00+08:00,measure,WGS84,2.333666,117.571332
KOMATSU,HD785,7,8564,2019-01-10T02:33:00+08:00,measure,WGS84,2.330233,117.557933
KOMATSU,HD785,7,8563,2018-12-11T19:06:00+08:00,measure,WGS84,1.984733,117.373733
KOMATSU,HD785,7,8562,2019-01-10T02:38:00+08:00,measure,WGS84,1.994266,117.391166
KOMATSU,HD785,7,8561,2019-01-10T02:24:00+08:00,measure,WGS84,1.999666,117.374366
KOMATSU,HD785,7,8560,2019-01-10T02:39:00+08:00,measure,WGS84,1.992299,117.391833
KOMATSU,HD785,7,8554,2018-06-26T02:34:00+08:00,measure,WGS84,2.205833,117.436133
KOMATSU,HD785,7,8553,2018-10-26T02:17:00+08:00,measure,WGS84,1.996633,117.3614
KOMATSU,HD785,7,8552,2019-01-10T02:44:00+08:00,measure,WGS84,1.992333,117.39
KOMATSU,HD785,7,8551,2018-07-27T02:38:00+08:00,measure,WGS84,1.985999,117.384899
KOMATSU,HD785,7,8550,2018-10-06T02:27:00+08:00,measure,WGS84,2.000566,117.373666
KOMATSU,HD785,7,8533,2018-08-11T09:38:00+08:00,measure,WGS84,2.206332,117.437133
KOMATSU,HD785,7,8532,2019-01-10T02:28:00+08:00,measure,WGS84,2.193166,117.445766
KOMATSU,HD785,7,8531,2016-07-28T02:34:00+08:00,measure,WGS84,2.205866,117.436432
KOMATSU,HD785,7,8530,2019-01-10T02:10:00+08:00,measure,WGS84,2.000233,117.365966
KOMATSU,HD785,7,8519,2018-11-28T10:54:00+08:00,measure,WGS84,-3.151966,115.268567
KOMATSU,HD785,7,8502,2019-01-10T02:29:00+08:00,measure,WGS84,2.0033,117.363433
KOMATSU,HD785,7,8501,2017-04-25T02:29:00+08:00,measure,WGS84,1.994033,117.366432
KOMATSU,HD785,7,8500,2019-01-10T02:38:00+08:00,measure,WGS84,2.006266,117.353666
KOMATSU,HD785,7,8499,2019-01-10T02:04:00+08:00,measure,WGS84,1.9982,117.380333
KOMATSU,HD785,7,8498,2019-01-10T02:17:00+08:00,measure,WGS84,1.986166,117.359566
KOMATSU,HD785,7,8497,2018-03-25T14:27:00+08:00,measure,WGS84,1.9932,117.3395
KOMATSU,HD785,7,8496,2019-01-10T01:53:00+08:00,measure,WGS84,-3.152333,115.268433
KOMATSU,HD785,7,8443,2017-05-22T00:14:00+08:00,measure,WGS84,2.190399,117.3994
KOMATSU,HD785,7,8440,2019-01-10T01:15:00+07:00,measure,WGS84,-1.847766,115.898232
KOMATSU,HD785,7,8439,2019-01-10T01:20:00+07:00,measure,WGS84,-1.862999,115.901233
KOMATSU,HD785,7,8438,2017-11-21T15:41:00+07:00,measure,WGS84,-1.847632,115.8889
KOMATSU,HD785,7,8428,2019-01-10T02:38:00+08:00,measure,WGS84,1.997666,117.361966
KOMATSU,HD785,7,8423,2017-07-15T07:51:00+08:00,measure,WGS84,-1.907133,115.860233
KOMATSU,HD785,7,8421,2019-01-10T04:55:00+08:00,measure,WGS84,-1.912199,115.849466
KOMATSU,HD785,7,8412,2019-01-10T02:27:00+08:00,measure,WGS84,1.996266,117.372299
KOMATSU,HD785,7,8411,2019-01-10T02:20:00+08:00,measure,WGS84,2.0001,117.377566
KOMATSU,HD785,7,8410,2019-01-10T02:15:00+08:00,measure,WGS84,1.995866,117.414666
KOMATSU,HD785,7,8409,2019-01-10T02:42:00+08:00,measure,WGS84,1.985833,117.372399
KOMATSU,HD785,7,8408,2019-01-10T02:41:00+08:00,measure,WGS84,1.991799,117.364233
KOMATSU,HD785,7,8407,2019-01-10T02:04:00+08:00,measure,WGS84,2.352433,117.554133
KOMATSU,HD785,7,8406,2018-09-05T02:28:00+08:00,measure,WGS84,2.334167,117.542666
KOMATSU,HD785,7,8405,2018-04-19T12:57:00+08:00,measure,WGS84,2.3065,117.550732
KOMATSU,HD785,7,8404,2019-01-10T02:17:00+08:00,measure,WGS84,2.333832,117.536667
KOMATSU,HD785,7,8400,2019-01-10T02:40:00+08:00,measure,WGS84,-1.902999,115.8652
KOMATSU,HD785,7,8399,2016-12-01T13:15:00+08:00,measure,WGS84,2.305666,117.5494
KOMATSU,HD785,7,8398,2019-01-10T02:10:00+08:00,measure,WGS84,1.993599,117.351133
KOMATSU,HD785,7,8362,2016-05-08T02:31:00+08:00,measure,WGS84,1.999,117.365599
KOMATSU,HD785,7,8359,2015-03-29T14:02:00+08:00,measure,WGS84,1.997866,117.417367
KOMATSU,HD785,7,8356,2019-01-10T02:31:00+08:00,measure,WGS84,1.9913,117.364532
KOMATSU,HD785,7,8303,2019-01-10T00:31:00+08:00,measure,WGS84,2.354699,117.536432
KOMATSU,HD785,7,8301,2015-07-21T02:35:00+08:00,measure,WGS84,0.813533,117.553366
KOMATSU,HD785,7,8299,2018-12-03T00:41:00+08:00,measure,WGS84,2.382632,117.553633
KOMATSU,HD785,7,8297,2019-01-10T02:20:00+08:00,measure,WGS84,2.325233,117.551233
KOMATSU,HD785,7,8295,2019-01-10T02:29:00+08:00,measure,WGS84,2.347299,117.5388
KOMATSU,HD785,7,8293,2017-07-21T21:03:00+08:00,measure,WGS84,2.380599,117.5471
KOMATSU,HD785,7,8291,2017-07-17T02:34:00+08:00,measure,WGS84,2.0001,117.366699
KOMATSU,HD785,7,8289,2019-01-10T01:59:00+08:00,measure,WGS84,1.9896,117.393832
KOMATSU,HD785,7,8287,2019-01-10T02:39:00+08:00,measure,WGS84,2.324933,117.551533
KOMATSU,HD785,7,8285,2019-01-10T02:18:00+08:00,measure,WGS84,2.0009,117.347466
KOMATSU,HD785,7,8283,2016-07-01T13:57:00+08:00,measure,WGS84,2.332433,117.5365
KOMATSU,HD785,7,8272,2019-01-10T02:38:00+08:00,measure,WGS84,2.332466,117.572833
KOMATSU,HD785,7,8269,2019-01-10T02:30:00+08:00,measure,WGS84,-3.6539,115.619133
KOMATSU,HD785,7,8265,2019-01-09T15:51:00+08:00,measure,WGS84,-3.644633,115.623433
KOMATSU,HD785,7,8263,2019-01-10T02:35:00+08:00,measure,WGS84,2.332032,117.569433
KOMATSU,HD785,7,8213,2018-09-24T01:43:00+07:00,measure,WGS84,-1.857632,115.890033
KOMATSU,HD785,7,8206,2019-01-10T01:39:00+07:00,measure,WGS84,-1.8534,115.878966
KOMATSU,HD785,7,8160,2019-01-04T02:35:00+08:00,measure,WGS84,0.832333,117.5263
KOMATSU,HD785,7,8151,2019-01-10T01:10:00+07:00,measure,WGS84,-1.853832,115.879099
KOMATSU,HD785,7,8150,2019-01-10T01:19:00+07:00,measure,WGS84,-1.850766,115.880533
KOMATSU,HD785,7,8145,2019-01-09T14:50:00+07:00,measure,WGS84,-1.960366,115.866332
KOMATSU,HD785,7,8101,2019-01-10T02:11:00+08:00,measure,WGS84,0.5495,117.504699
KOMATSU,HD785,7,8100,2019-01-10T02:05:00+08:00,measure,WGS84,0.573066,117.497866
KOMATSU,HD785,7,8099,2019-01-10T02:16:00+08:00,measure,WGS84,0.549633,117.508166
KOMATSU,HD785,7,8079,2019-01-09T23:56:00+07:00,measure,WGS84,-1.8508,115.886432
KOMATSU,HD785,7,8077,2019-01-10T01:25:00+07:00,measure,WGS84,-1.856933,115.890766
KOMATSU,HD785,7,8076,2019-01-09T21:11:00+07:00,measure,WGS84,-1.957233,115.863533
KOMATSU,HD785,7,7621,2019-01-10T02:25:00+08:00,measure,WGS84,2.040499,117.449333
KOMATSU,HD785,7,7618,2019-01-10T02:04:00+08:00,measure,WGS84,2.086366,117.448333
KOMATSU,HD785,7,7613,2016-05-03T02:14:00+08:00,measure,WGS84,2.0408,117.449833
KOMATSU,HD785,7,7542,2019-01-10T02:18:00+08:00,measure,WGS84,0.617666,117.511966
KOMATSU,HD785,7,7541,2017-09-29T10:29:00+08:00,measure,WGS84,0.556199,117.499532
KOMATSU,HD785,7,7537,2019-01-10T02:12:00+08:00,measure,WGS84,0.568333,117.5007
KOMATSU,HD785,7,7536,2019-01-10T02:00:00+08:00,measure,WGS84,0.605299,117.514867
KOMATSU,HD785,7,7534,2019-01-09T18:30:00+08:00,measure,WGS84,0.6051,117.514966
KOMATSU,HD785,7,7532,2019-01-10T02:14:00+08:00,measure,WGS84,-3.152233,115.268599
KOMATSU,HD785,7,7531,2018-12-04T09:44:00+08:00,measure,WGS84,-3.152333,115.268166
KOMATSU,HD785,7,7488,2019-01-10T02:12:00+08:00,measure,WGS84,0.5745,117.487266
KOMATSU,HD785,7,7487,2018-08-29T17:29:00+08:00,measure,WGS84,0.574333,117.487133
KOMATSU,HD785,7,7485,2019-01-10T02:42:00+08:00,measure,WGS84,0.548932,117.508533
KOMATSU,HD785,7,7483,2018-08-23T00:24:00+08:00,measure,WGS84,0.5508,117.504566
KOMATSU,HD785,7,7456,2018-08-29T02:35:00+08:00,measure,WGS84,2.206033,117.437
KOMATSU,HD785,7,7452,2016-05-01T02:44:00+08:00,measure,WGS84,2.188633,117.450033
KOMATSU,HD785,7,7217,2015-04-03T02:11:00+08:00,measure,WGS84,2.3415,117.552032
KOMATSU,HD785,7,7154,2016-07-10T02:28:00+08:00,measure,WGS84,2.0771,117.440933
KOMATSU,HD785,7,7152,2018-09-28T08:05:00+08:00,measure,WGS84,-3.646966,115.619033
KOMATSU,HD785,7,7134,2019-01-10T02:05:00+08:00,measure,WGS84,-3.634167,115.620833
KOMATSU,HD785,7,32560,2019-01-10T01:15:00+07:00,measure,WGS84,-6.157399,106.935
KOMATSU,HD785,7,32536,2019-01-10T01:35:00+07:00,measure,WGS84,-6.157866,106.934899
KOMATSU,HD785,7,32535,2019-01-09T01:35:00+07:00,measure,WGS84,-6.157133,106.934833
KOMATSU,HD785,7,32533,2019-01-10T01:35:00+07:00,measure,WGS84,-6.157367,106.9345
KOMATSU,HD785,7,32531,2019-01-09T01:25:00+07:00,measure,WGS84,-6.157133,106.934333
KOMATSU,HD785,7,32530,2019-01-10T01:26:00+07:00,measure,WGS84,-6.1571,106.934566
KOMATSU,HD785,7,32529,2019-01-09T01:25:00+07:00,measure,WGS84,-6.157299,106.934532
KOMATSU,HD785,7,32528,2019-01-08T13:58:00+07:00,measure,WGS84,-6.157433,106.934033
KOMATSU,HD785,7,32527,2019-01-10T00:54:00+07:00,measure,WGS84,-6.157032,106.935033
KOMATSU,HD785,7,32526,2019-01-10T01:15:00+07:00,measure,WGS84,-6.1576,106.934566
KOMATSU,HD785,7,32525,2019-01-10T01:35:00+07:00,measure,WGS84,-6.157466,106.934066
KOMATSU,HD785,7,32523,2019-01-10T00:54:00+07:00,measure,WGS84,-6.157466,106.934566
KOMATSU,HD785,7,32521,2018-12-21T01:21:00+07:00,measure,WGS84,-6.112466,106.867566
KOMATSU,HD785,7,32520,2018-12-21T01:13:00+07:00,measure,WGS84,-6.112233,106.867666
KOMATSU,HD785,7,32519,2019-01-10T01:30:00+07:00,measure,WGS84,-0.697967,117.223966
KOMATSU,HD785,7,32517,2019-01-10T01:25:00+07:00,measure,WGS84,-0.698033,117.2239
KOMATSU,HD785,7,32516,2019-01-10T01:02:00+07:00,measure,WGS84,-0.697833,117.223966
