manufacturer,unit_model,model_type,unit_serial_number,gps_datetime,gps_latitude,gps_longitude,local_date,daily_smr_value,daily_smr_map
KOMATSU,WA500,3,53185,2019-01-10T00:54:00+07:00,-3.668866,135.365299,2019-01-09,280.0,0000000efd9c07f800000000
KOMATSU,WA500,3,53177,2019-01-10T01:27:00+07:00,-1.125599,114.492899,2019-01-09,973.0,0000000cffffffffffefffff
KOMATSU,WA500,3,53176,2018-11-24T00:33:00+07:00,-0.9845,114.3869,2018-10-10,2.0,000000000000000000000000
KOMATSU,WA500,3,53174,2019-01-10T01:26:00+07:00,-3.8063,115.488333,2019-01-09,367.0,fc0000000000001c000fffe0
KOMATSU,WA500,3,53173,2019-01-10T01:17:00+07:00,-3.806133,115.488266,2019-01-09,106.0,ff0000000000000000000000
KOMATSU,WA500,3,53172,2018-07-31T01:26:00+07:00,-3.304033,116.032299,2018-07-30,1103.0,7fffc1ffefe4ffff82ffffc0
KOMATSU,WA500,3,53171,2018-12-10T01:38:00+07:00,-3.597266,135.305467,2018-12-07,395.0,000000000000000000000000
KOMATSU,WA500,3,53123,2019-01-08T01:00:00+07:00,-3.689966,135.404867,2019-01-07,28.0,000000100000000000000000
KOMATSU,WA500,3,53121,2015-10-01T00:08:00+07:00,-3.4619,114.771566,2015-07-14,0.0,000000000000000000000000
KOMATSU,WA500,3,53120,2019-01-08T02:11:00+08:00,-0.648433,117.215299,2019-01-07,629.0,3fff81ffffe00000000000fe
KOMATSU,WA480,6,92108,2019-01-10T00:12:00+07:00,-6.1539,106.934266,2019-01-09,1.0,000000000000000000000000
KOMATSU,WA480,6,92093,2019-01-09T02:08:00+08:00,-0.563533,117.008666,2019-01-08,34.0,000000000000000000800000
KOMATSU,WA480,6,92074,2019-01-10T01:24:23+07:00,-6.153466,106.934633,2019-01-09,60.0,000000000000002c00000000
KOMATSU,WA480,6,92073,2019-01-10T01:12:23+07:00,-6.153699,106.934699,2019-01-04,53.0,000000000000000000000000
KOMATSU,WA480,6,92036,2019-01-10T01:09:25+07:00,-6.153567,106.9369,2019-01-07,6.0,000000000000000000000000
KOMATSU,WA480,6,92034,2019-01-10T02:03:00+08:00,-2.898099,115.265999,2019-01-09,1188.0,ffff83fffff0ffffc1fffff0
KOMATSU,WA480,6,92033,2019-01-02T01:38:25+07:00,-2.989,114.787133,2018-12-31,425.0,000000000000000000000000
KOMATSU,WA480,6,92007,2019-01-10T01:09:00+07:00,-2.988466,114.785066,2019-01-09,856.0,00ffe0000fe1fffff0fffff0
KOMATSU,WA480,6,92006,2019-01-10T02:08:00+08:00,-3.047299,115.152233,2019-01-09,1224.0,fffe00ffffffffffc1ffffff
KOMATSU,WA480,6,91874,2019-01-10T02:29:00+08:00,-2.889433,115.270933,2019-01-09,1166.0,ffff83fffff0ffffc1fffff0
KOMATSU,WA480,6,91873,2019-01-10T01:43:00+07:00,-2.991766,114.783699,2019-01-09,1034.0,ffffe0000ffffffff0ffffe0
KOMATSU,WA480,6,91807,2019-01-10T01:20:00+07:00,-1.126266,114.4914,2019-01-09,1134.0,07f009ffffff0ff7ffffffff
KOMATSU,WA480,6,91787,2018-12-05T01:20:00+07:00,2.088533,117.3189,2018-12-04,1276.0,fffffc2fffff8ffff8ffffff
KOMATSU,WA480,6,91743,2019-01-09T10:10:00+08:00,-6.869199,111.459333,2019-01-09,326.0,ffffe0003800000000000000
KOMATSU,WA480,6,91742,2019-01-08T19:11:00+07:00,2.165,117.3834,2019-01-08,1093.0,ffffc0ffffe1ffffe03fffe0
KOMATSU,WA480,6,91741,2019-01-09T12:47:00+07:00,2.163633,117.383166,2019-01-09,899.0,ffff80ffef0001ffc03fffe0
KOMATSU,WA480,6,91346,2019-01-06T12:43:00+08:00,-2.896332,115.2677,2019-01-09,1186.0,7fffc3fffff8ffffc1fffff0
KOMATSU,WA480,6,91339,2019-01-10T02:07:00+08:00,-0.986466,114.389799,2019-01-09,1086.0,87fffdffffff0ff3fc830ffd
KOMATSU,WA480,6,91338,2019-01-10T01:14:00+08:00,-0.977666,114.381033,2019-01-09,84.0,000000001a30000000000000
KOMATSU,WA480,6,91337,2018-12-25T19:13:00+08:00,-0.562199,117.011233,2019-01-08,1364.0,fffffefffff8ffffffffffff
KOMATSU,WA480,6,91336,2019-01-10T01:22:00+07:00,-3.699199,115.558232,2019-01-09,13.0,000000000008000000000000
KOMATSU,WA480,6,91318,2019-01-10T01:20:00+07:00,-3.745966,115.645299,2019-01-09,1300.0,ffffffff7fffffeff07fffff
KOMATSU,WA480,6,91317,2019-01-10T01:25:00+07:00,-3.745999,115.645533,2019-01-09,1355.0,fffdff3ffffffffff87fffff
KOMATSU,WA480,6,91316,2018-03-06T00:59:00+07:00,-0.544433,117.023766,2018-03-05,1111.0,fff81e7ffff1fffff8ffff80
KOMATSU,WA480,6,91315,2019-01-10T01:33:00+07:00,-0.305732,117.045933,2019-01-09,1136.0,fffff03fffe0ffff007fffff
KOMATSU,WA480,6,91314,2019-01-10T01:43:00+08:00,-3.749867,103.756466,2019-01-08,51.0,000000000000000000000000
KOMATSU,WA480,6,91298,2019-01-10T00:24:00+07:00,-3.699333,115.558266,2018-11-26,4.0,000000000000000000000000
KOMATSU,WA480,6,91297,2019-01-09T02:23:00+08:00,-0.562133,117.011033,2019-01-08,1409.0,ffffffffffffffffff7fffff
KOMATSU,WA470,6,91670,2019-01-10T01:09:00+07:00,-0.374233,101.213099,2019-01-09,267.0,000000004fc00387f8000000
KOMATSU,WA470,6,91383,2018-01-25T21:02:00+07:00,-0.665299,100.285633,2019-01-09,717.0,0000000fffffffffc00ffc00
KOMATSU,WA470,3A,56840,2019-01-10T01:25:00+07:00,-3.0963,126.3796,2019-01-09,466.0,00000009cff01ffffc001000
KOMATSU,WA470,3,56964,2018-12-25T23:19:00+07:00,-3.5383,126.332399,2019-01-09,135.0,00000003f001e00000000000
KOMATSU,WA470,3,56961,2019-01-10T00:53:00+07:00,-3.174799,126.4132,2019-01-09,92.0,00000003e000000000000000
KOMATSU,WA380Z,6,67692,2019-01-09T20:36:00+07:00,-7.006466,110.366199,2019-01-09,708.0,000000003fff0fffe01ffff8
KOMATSU,WA380Z,6,67665,2019-01-10T02:13:00+08:00,-2.2959,114.873733,2019-01-09,441.0,00000007fff07fff00000000
KOMATSU,WA380Z,6,67664,2018-06-23T03:53:00+07:00,-4.184699,121.611432,2019-01-09,908.0,f807f07fefe07de07cffec7f
KOMATSU,WA380Z,6,67654,2018-11-19T22:31:00+07:00,-4.186866,121.613166,2019-01-09,809.0,f17fe07ff003847ff03fe075
KOMATSU,WA380Z,6,67653,2018-07-19T02:58:00+07:00,-4.185933,121.612066,2019-01-09,697.0,f070787ffc71403d807f007f
KOMATSU,WA380Z,6,67630,2019-01-10T01:10:00+07:00,-3.434867,102.516933,2019-01-09,539.0,0000000fffffffff00000000
KOMATSU,WA380Z,6,67629,2019-01-10T01:12:00+07:00,-4.183499,121.612632,2019-01-09,2.0,000000000000000000000000
KOMATSU,WA380Z,6,67618,2018-12-06T05:54:00+07:00,-7.713633,113.588232,2019-01-08,254.0,000001e1fff0000000000000
KOMATSU,WA380Z,6,67617,2018-12-18T12:55:00+07:00,-4.185066,121.6132,2019-01-08,1397.0,fffffffffffffffffffffeff
KOMATSU,WA380Z,6,67595,2019-01-10T01:04:00+07:00,-4.184867,121.6151,2019-01-09,1301.0,ffffbeff9fffe6ffffffffff
KOMATSU,WA380Z,6,67594,2019-01-02T00:54:00+07:00,-4.184033,121.612299,2019-01-01,714.0,fe03f9fffe76fcc7c0000000
KOMATSU,WA380Z,6,67566,2019-01-10T01:25:00+07:00,-4.1846,121.615366,2019-01-09,1260.0,fe0f7e7ffffffeffffffffff
KOMATSU,WA380Z,6,67565,2018-12-12T16:55:00+07:00,-4.184233,121.612066,2018-12-14,1.0,000000000000000000000000
KOMATSU,WA380Z,6,67559,2019-01-10T01:00:00+07:00,-3.842399,103.796833,2019-01-09,767.0,000000007ffe07fffe07ffff
KOMATSU,WA380Z,6,67556,2019-01-02T00:04:00+07:00,0.710599,122.529799,2018-12-31,7.0,000000000000000000000000
KOMATSU,WA380Z,6,67413,2019-01-10T01:19:00+07:00,-6.016067,105.953166,2019-01-09,913.0,01fff0004fff07fffc0ffffe
KOMATSU,WA380Z,6,67412,2018-09-30T08:47:00+07:00,-6.0208,105.954066,2019-01-09,137.0,00000000180a0000ee000000
KOMATSU,WA380Z,6,67411,2018-12-30T15:56:00+07:00,-6.707299,108.395233,2019-01-08,774.0,fe000000003f0fffff1fffff
KOMATSU,WA380Z,6,67308,2019-01-10T01:00:00+07:00,-7.590533,112.672533,2019-01-09,580.0,000001ffffff8ffe86000000
KOMATSU,WA380Z,6,67288,2019-01-10T01:21:00+07:00,-7.727666,110.898599,2019-01-09,357.0,000000008ff0003f603c7000
KOMATSU,WA380Z,6,67287,2019-01-10T01:25:00+07:00,-6.2765,107.122866,2019-01-09,1393.0,fffffffeffffff7fffbffff7
KOMATSU,WA380Z,6,67286,2019-01-10T01:17:00+07:00,-6.647933,108.395399,2019-01-09,668.0,000000539fffc3fdffe37f00
KOMATSU,WA380Z,6,67276,2019-01-10T01:13:00+07:00,-3.784199,115.4502,2019-01-09,299.0,0000009fffe0000070000000
KOMATSU,WA380Z,6,67275,2019-01-10T01:20:00+07:00,-3.782,115.458066,2019-01-09,250.0,00000f81ffe0000000000000
KOMATSU,WA380Z,6,67274,2019-01-10T01:06:00+07:00,-5.545766,105.473832,2019-01-09,882.0,0000000fffff07fffe0fffff
KOMATSU,WA380Z,6,67267,2019-01-10T01:33:00+07:00,-5.545732,105.473866,2019-01-07,379.0,000000000000000000000000
KOMATSU,WA380Z,6,67266,2019-01-10T01:15:00+07:00,-4.864966,105.482967,2019-01-09,887.0,0bfffc1cfd7fdffc03e108e5
KOMATSU,WA380Z,6,67265,2019-01-10T01:26:00+07:00,3.012466,99.235467,2019-01-09,298.0,0000000ebff006f000000000
KOMATSU,WA380Z,6,67264,2019-01-10T01:01:00+07:00,-2.753533,105.282,2019-01-09,1348.0,ffffff87fffbf7ffffffffff
KOMATSU,WA380Z,6,67263,2019-01-10T01:41:00+07:00,-2.750966,105.276599,2019-01-09,1340.0,ffffffeffffdffffe07fffff
KOMATSU,WA380Z,6,67262,2019-01-10T01:06:00+07:00,-2.750467,105.275633,2019-01-09,782.0,00000000005fffffe7ffffff
KOMATSU,WA380Z,6,67261,2019-01-10T01:30:00+07:00,-7.683766,109.093567,2019-01-09,1037.0,3f9ffeda1ff70ff83dfedbfe
KOMATSU,WA380Z,6,67260,2017-11-24T19:21:00+07:00,-6.469699,106.904199,2019-01-09,36.0,000000000000e00000000000
KOMATSU,WA380Z,6,67259,2019-01-10T01:27:00+07:00,-3.782967,115.452733,2019-01-09,756.0,0000004ffff9fff03e3fff80
KOMATSU,WA380Z,6,67258,2019-01-10T01:21:00+07:00,3.631599,98.535399,2019-01-09,488.0,00000003ffff0fffe0000000
KOMATSU,WA380Z,6,67257,2019-01-09T01:18:00+07:00,-7.686966,109.091799,2019-01-08,288.0,0000000003e801fff0000000
KOMATSU,WA380Z,6,67249,2019-01-10T01:44:00+07:00,-6.4369,106.608533,2019-01-09,1096.0,ffff0007fffe0fffb687ffff
KOMATSU,WA380Z,6,67248,2019-01-10T01:30:00+07:00,1.771199,101.3589,2019-01-09,1064.0,ffffe01ffffe07be7f83ffff
KOMATSU,WA380Z,6,67247,2018-07-14T04:11:00+07:00,-3.227433,104.473533,2019-01-09,616.0,00000007ffff07f7cc82031c
KOMATSU,WA380Z,6,67244,2019-01-10T01:20:00+07:00,0.389099,101.026599,2019-01-09,710.0,80000001ffff0ff8d70ffff8
KOMATSU,WA380Z,6,67242,2019-01-09T23:47:00+07:00,-0.793699,117.2151,2019-01-08,11.0,000000000000000000000000
KOMATSU,WA380Z,6,67241,2018-12-01T17:26:00+07:00,-2.754666,105.282299,2019-01-08,1179.0,fffffe0fff8007ffffffffff
KOMATSU,WA380Z,6,67240,2017-11-09T03:26:00+07:00,-6.738966,108.543932,2018-12-20,102.0,000010000000788000000000
KOMATSU,WA380Z,6,67236,2019-01-10T01:41:00+07:00,-7.435533,112.614,2019-01-09,358.0,000000019ff801c3de000000
KOMATSU,WA380Z,6,67235,2019-01-10T01:29:00+07:00,-7.1388,112.636133,2019-01-09,629.0,ff7f1f3f7ffc078000000000
KOMATSU,WA380Z,6,67232,2019-01-10T01:33:00+07:00,-0.996266,103.073866,2019-01-09,492.0,0000000ffff80ffff0000000
KOMATSU,WA380Z,6,67231,2019-01-07T01:33:00+07:00,-6.470366,106.904133,2019-01-06,240.0,00000000401f03e0e8040000
KOMATSU,WA380Z,6,67230,2018-06-24T15:08:00+08:00,-0.842933,117.144899,2019-01-09,243.0,7fff00000000040000000000
KOMATSU,WA380Z,6,67228,2019-01-08T23:45:00+07:00,-2.1039,115.618766,2019-01-09,127.0,80000000a800000003c00000
KOMATSU,WA380Z,6,67227,2019-01-10T01:22:00+07:00,-2.061366,115.573232,2019-01-09,332.0,0000000000000000fcff07fa
KOMATSU,WA380Z,6,67226,2019-01-10T01:29:00+07:00,-3.282833,101.677799,2019-01-09,74.0,000000000000000083000000
KOMATSU,WA380Z,6,67225,2019-01-10T02:41:00+08:00,-0.543733,117.022632,2019-01-09,1171.0,fffff87fffe1fffff87fc3fb
KOMATSU,WA380Z,6,67224,2019-01-03T18:29:00+07:00,-0.720732,102.626199,2019-01-09,1181.0,fff0dffffffffffffff03fc0
KOMATSU,WA380Z,6,67223,2018-12-28T14:15:00+07:00,-7.395666,112.518533,2019-01-09,270.0,000600047c0003f8003e0000
KOMATSU,WA380Z,6,67222,2019-01-10T01:24:00+07:00,-7.574333,112.629066,2019-01-09,556.0,000003fffffe4fff00000000
KOMATSU,WA380Z,6,67221,2019-01-10T01:33:00+07:00,-1.4839,103.678133,2019-01-09,392.0,000000007fff007ff0000000
KOMATSU,WA380Z,6,67220,2019-01-08T16:28:00+07:00,-2.750966,105.2825,2019-01-08,1439.0,ffffffffffffffffffffffff
KOMATSU,WA380Z,6,67208,2018-09-28T07:22:00+07:00,-7.138832,112.636166,2019-01-09,525.0,1f2980077f100183070046c0
KOMATSU,WA380Z,6,67207,2019-01-10T01:12:00+07:00,-2.487199,113.0075,2019-01-09,656.0,47800000ffbe0fff4000ff88
KOMATSU,WA380Z,6,67188,2018-05-20T18:00:00+07:00,1.272833,124.837399,2019-01-09,750.0,000003fffff1ffe705f479c0
KOMATSU,WA380Z,6,67173,2018-12-31T08:03:00+07:00,-0.717866,117.2233,2019-01-09,223.0,0000000001dfee1800000000
KOMATSU,WA380Z,6,67161,2016-07-31T05:31:00+07:00,1.433033,101.285666,2019-01-07,421.0,00000001ffdf01fffc000000
KOMATSU,WA380Z,6,67160,2019-01-10T01:23:00+07:00,1.649333,101.6439,2019-01-09,798.0,d0bc043e5ff0ebbc4bb47d7e
KOMATSU,WA380Z,6,67158,2018-12-29T09:47:00+07:00,-0.507733,117.305333,2019-01-04,21.0,000000000000000000000000
KOMATSU,WA380,6,67921,2019-01-10T00:47:00+07:00,-6.153866,106.934199,2019-01-09,3.0,000000000000000000000000
KOMATSU,WA380,6,67917,2019-01-10T00:29:00+07:00,-6.153633,106.934433,2019-01-04,42.0,000000000000000000000000
KOMATSU,WA380,6,67916,2019-01-09T14:24:00+07:00,2.801966,117.426366,2019-01-07,3.0,000000000000000000000000
KOMATSU,WA380,6,67899,2019-01-10T00:33:00+07:00,-1.2377,116.946599,2019-01-09,4.0,000000000000000000000000
KOMATSU,WA380,6,67890,2019-01-10T01:10:00+07:00,-7.1809,112.658466,2019-01-09,636.0,000000004ffe0ffe7e02fff0
KOMATSU,WA380,6,67884,2019-01-10T01:33:23+07:00,3.368567,99.4382,2019-01-09,665.0,00000000ffe1fffffe003ff0
KOMATSU,WA380,6,67849,2019-01-10T01:08:25+07:00,-3.707433,103.706199,2019-01-09,1127.0,fff3f803fffffffff80ffffe
KOMATSU,WA380,6,67848,2019-01-10T01:08:25+07:00,-3.869333,103.804666,2019-01-09,480.0,00000000ffff0fff0001f800
KOMATSU,WA380,6,67847,2019-01-10T01:09:00+07:00,-3.753466,115.639966,2019-01-09,1163.0,fffffe03fff9ffffe47fffe0
KOMATSU,WA380,6,67821,2019-01-10T01:43:26+07:00,-0.782066,117.193599,2019-01-08,474.0,000000000000000000000000
KOMATSU,WA380,6,67820,2019-01-10T01:17:00+07:00,-0.785533,117.215566,2019-01-09,767.0,fe00009ffff1ff80003ffff0
KOMATSU,WA380,6,67809,2019-01-09T00:48:00+07:00,1.345966,128.223633,2019-01-07,48.0,000000000000000000000000
KOMATSU,WA380,6,67808,2019-01-10T01:09:00+07:00,1.361833,128.164833,2019-01-09,267.0,000000068fd87f0000000000
KOMATSU,WA380,6,67800,2019-01-10T01:21:26+07:00,-7.715766,113.5863,2019-01-08,11.0,000000000000000000000000
KOMATSU,WA380,6,67798,2019-01-10T01:35:00+07:00,-0.774466,114.948966,2019-01-09,522.0,87ffe00000000000000ffffe
KOMATSU,WA380,6,67779,2019-01-10T01:11:00+07:00,-7.7565,112.756233,2019-01-09,9.0,000000000000000000000000
KOMATSU,WA380,6,67778,2019-01-10T03:17:00+09:00,1.357766,125.049033,2019-01-09,183.0,000000118cc0e11000000000
KOMATSU,WA380,6,67757,2018-10-14T21:20:00+07:00,0.884299,122.714167,2019-01-09,349.0,000000067fd8303ec0600000
KOMATSU,WA380,6,67756,2019-01-09T00:56:00+07:00,-4.122933,104.156766,2019-01-08,619.0,0000007f9c8c0ffffc0ffe00
KOMATSU,WA380,6,67749,2019-01-10T01:20:00+07:00,-0.676866,117.260366,2019-01-09,667.0,01ff800ff80003ff003fffe0
KOMATSU,WA380,6,67748,2019-01-10T01:31:00+07:00,-7.691366,109.003699,2019-01-09,348.0,000000003f3e07f3e0000000
KOMATSU,WA380,6,67747,2019-01-10T01:38:00+07:00,-7.139766,112.6525,2019-01-08,330.0,000000000000000000000000
KOMATSU,WA380,6,67746,2019-01-10T01:23:00+07:00,-1.487399,103.670566,2019-01-09,625.0,000000007fe700ffff0fff00
KOMATSU,WA380,6,67718,2019-01-10T00:13:00+07:00,-2.076866,121.440599,2019-01-08,122.0,000000000000000000000000
KOMATSU,WA380,6,67717,2019-01-10T00:12:00+07:00,-3.727766,103.807866,2019-01-09,339.0,00000003ffd48f7e00000000
KOMATSU,WA380,6,67716,2019-01-10T03:06:00+09:00,-0.357166,119.757,2019-01-09,621.0,000000ffff80747f807ffc00
KOMATSU,WA380,6,67655,2019-01-10T01:37:00+07:00,-6.470233,106.904366,2019-01-09,501.0,00000001dfff003df80efe00
KOMATSU,WA380,3,55181,2019-01-10T01:09:00+07:00,-3.784266,115.4502,2019-01-09,438.0,000007dfffc0f0007e000000
KOMATSU,WA380,3,55180,2018-12-08T01:36:00+07:00,-3.477399,104.076166,2018-12-07,318.0,0000000207ff01ff80000000
KOMATSU,WA380,3,55179,2019-01-10T01:29:00+07:00,-7.339733,112.684833,2015-10-03,742.0,000000000000000000000000
KOMATSU,WA380,3,55178,2019-01-10T01:01:00+07:00,-6.703266,108.402032,2019-01-09,363.0,dc0000006e83030006111b4b
KOMATSU,WA380,3,55176,2017-12-23T00:58:00+07:00,-3.782833,115.452533,2015-10-04,0.0,000000000000000000000000
KOMATSU,WA380,3,55175,2019-01-10T01:06:00+07:00,-0.801833,119.803699,2019-01-09,480.0,0000007fffc07fff00000000
KOMATSU,WA380,3,55174,2019-01-10T01:29:00+07:00,-7.4008,112.541733,2019-01-09,711.0,ffe00100ff83f781ff1e8101
KOMATSU,WA380,3,55173,2019-01-10T01:03:00+07:00,-7.400066,112.540999,2019-01-09,853.0,000fffb3f9ffe781ff81f831
KOMATSU,WA380,3,55171,2018-07-04T01:23:00+07:00,-7.345033,112.684733,2018-07-03,680.0,040007f4fff80f70fc00ffc3
KOMATSU,WA380,3,55170,2019-01-10T01:11:00+07:00,-6.262733,107.224167,2019-01-09,466.0,7fc000c0fff802e800200000
KOMATSU,WA380,3,55168,2019-01-10T01:28:00+07:00,2.214299,117.618499,2019-01-09,454.0,fc0000307ff800001fc00007
KOMATSU,WA380,3,55158,2018-12-14T01:20:00+07:00,-6.392833,108.193433,2018-12-13,27.0,000000000000000300000000
KOMATSU,WA380,3,55156,2019-01-10T01:10:00+07:00,-7.5615,112.688033,2019-01-09,785.0,f0001fc7fffc1fe7f807c3c3
KOMATSU,WA380,3,55155,2019-01-06T00:27:00+07:00,-6.265399,107.132866,2018-05-11,30.0,000000000000000000000000
KOMATSU,WA380,3,55153,2019-01-10T01:05:00+07:00,-4.8589,104.858133,2019-01-09,274.0,00000000780003fff0000000
KOMATSU,WA380,3,55150,2017-01-25T12:51:00+07:00,-7.574366,112.6289,2019-01-09,509.0,00000007fffffffe00000000
KOMATSU,WA380,3,55147,2019-01-10T01:08:00+07:00,-4.899799,105.0207,2019-01-09,110.0,000000003e0e000000000000
KOMATSU,WA380,3,55134,2019-01-10T01:06:00+07:00,-3.957399,115.731366,2019-01-09,769.0,e7c1fffff87c000f87c3f803
KOMATSU,WA380,3,55132,2019-01-10T01:35:00+07:00,-0.783232,117.191166,2019-01-09,294.0,0000000000000000000fffff
KOMATSU,WA380,3,55131,2018-04-15T01:30:00+07:00,-0.785333,117.215933,2015-06-04,19.0,000000000000000000000000
KOMATSU,WA380,3,55130,2019-01-10T01:16:00+07:00,-4.797866,104.901033,2018-09-05,944.0,000000000000000000000000
KOMATSU,WA380,3,55128,2019-01-10T01:28:00+07:00,-4.181466,121.594333,2019-01-08,145.0,000000000000000000000000
KOMATSU,WA380,3,55121,2018-04-02T14:00:00+07:00,-3.746033,115.636133,2018-11-08,112.0,c0000000000007c008000000
KOMATSU,WA380,3,55120,2018-11-06T01:15:00+07:00,-3.684199,115.647466,2018-11-03,0.0,000000000000000000000000
KOMATSU,WA380,3,55119,2019-01-10T00:02:00+07:00,-6.619099,107.379666,2019-01-07,15.0,000000000000000000000000
KOMATSU,WA380,3,55118,2018-06-13T11:36:00+07:00,-2.728232,112.919833,2018-01-22,159.0,000000000000000000000000
KOMATSU,WA380,3,55117,2019-01-10T01:05:00+07:00,-0.6777,117.2589,2017-02-15,582.0,000000000000000000000000
KOMATSU,WA380,3,55116,2017-12-21T07:34:00+07:00,-6.618932,107.379566,2018-12-20,321.0,000000020000001fd807dce0
KOMATSU,WA380,3,55115,2019-01-09T00:40:00+07:00,3.6771,98.682632,2019-01-08,612.0,03ec03d83f4007daa3e41f10
KOMATSU,WA380,3,55113,2019-01-10T01:39:00+07:00,-2.122233,103.934433,2019-01-09,805.0,00000017f7fe7ffff81fbff6
KOMATSU,WA380,3,55112,2019-01-10T01:08:00+07:00,-0.827666,117.1676,2019-01-09,147.0,000000020000f3e000000000
KOMATSU,WA380,3,55111,2018-03-28T10:15:00+07:00,-3.638866,128.265732,2019-01-09,363.0,00002082f413807c3001e000
KOMATSU,WA380,3,55110,2019-01-10T01:00:00+07:00,-3.234466,102.277899,2019-01-09,128.0,0000009000001ba000000000
KOMATSU,WA380,3,55108,2019-01-10T01:30:00+07:00,-0.832133,119.810299,2019-01-09,280.0,0000000ef9008fcf00000000
KOMATSU,WA380,3,55106,2018-04-22T22:36:00+07:00,1.750166,101.368567,2018-04-21,1113.0,9e0fffe03ffffffffffe380f
KOMATSU,WA380,3,55104,2018-09-25T17:10:00+07:00,-2.122032,103.934233,2018-09-25,15.0,000000000000008000000000
KOMATSU,WA380,3,55083,2018-12-21T01:10:00+07:00,-6.271067,107.342466,2018-12-20,56.0,000000000000000001800000
KOMATSU,WA320,5,62422,2019-01-10T01:32:00+07:00,-5.891432,106.0788,2019-01-09,551.0,ffe00387ffbc1fc000000000
KOMATSU,WA320,5,62421,2019-01-10T01:31:28+07:00,-6.512999,110.785266,2019-01-09,270.0,00000080ebdc000074008000
KOMATSU,WA320,5,62420,2019-01-10T01:31:00+07:00,-7.771033,112.888366,2019-01-09,460.0,0000001fefff0ff3c0000000
KOMATSU,WA320,5,62414,2019-01-10T01:12:00+07:00,-6.780467,111.895833,2019-01-09,446.0,ffff0003ffe0000000000000
KOMATSU,WA320,5,62413,2019-01-10T00:44:00+07:00,-6.845833,112.011466,2019-01-09,278.0,00000082278c099622000000
KOMATSU,WA320,5,62409,2018-11-28T21:30:00+07:00,-6.273466,107.1239,2019-01-09,949.0,07f807fedfffc7fc7fc5fff8
KOMATSU,WA320,5,62401,2019-01-10T01:03:00+07:00,-6.1959,107.040533,2019-01-09,908.0,7f3b0ff7ff2c2ff93f0fddf4
KOMATSU,WA320,5,62400,2018-04-24T01:37:00+07:00,-6.953266,110.070533,2018-04-23,447.0,0000001e7ffdc7f604000000
KOMATSU,WA320,5,62399,2019-01-10T01:14:00+07:00,-7.770999,112.8884,2019-01-09,503.0,00000069dfff07ffe0000000
KOMATSU,WA320,5,62373,2019-01-08T12:30:00+07:00,-7.739933,110.533333,2019-01-09,618.0,000007fff3ffffff00000000
KOMATSU,WA320,5,62362,2019-01-09T00:56:00+07:00,1.510533,99.064266,2019-01-08,535.0,e001006003f5cf07e00838f6
KOMATSU,WA320,5,62339,2019-01-10T01:09:00+07:00,-7.5651,110.152933,2019-01-09,240.0,000000003ffa00b000000000
KOMATSU,WA320,5,62319,2019-01-05T00:38:00+07:00,-7.5808,109.142733,2019-01-04,207.0,000000000fc001f600000000
KOMATSU,WA320,5,62286,2019-01-10T01:07:00+07:00,4.0164,98.235933,2019-01-09,517.0,301c400097a187fc0f00fa43
KOMATSU,WA320,5,62285,2019-01-10T01:11:00+07:00,-3.454199,103.984167,2019-01-09,164.0,10000000706001c000000400
KOMATSU,WA320,5,62284,2019-01-09T00:16:00+07:00,-3.236667,102.268499,2019-01-08,76.0,00000000000003c100000000
KOMATSU,WA320,5,62283,2019-01-10T00:58:00+07:00,-3.245599,104.069,2019-01-09,407.0,1c0001e0fff8063f00000200
KOMATSU,WA320,5,62268,2016-07-26T13:51:00+07:00,-3.729933,114.468033,2018-10-09,29.0,000000000000000000003000
KOMATSU,WA320,5,62267,2019-01-10T01:02:00+07:00,-0.609299,100.754867,2019-01-09,665.0,0000000fffffffffff800000
KOMATSU,WA320,5,62255,2019-01-10T00:31:00+07:00,-6.218133,106.553633,2019-01-09,169.0,00000000ffc001e000000000
KOMATSU,WA320,5,62254,2019-01-10T01:04:00+07:00,-7.544233,112.410599,2019-01-09,507.0,000001cf9e16dffff0000000
KOMATSU,WA320,5,62250,2019-01-10T01:41:00+07:00,-3.753499,103.823633,2019-01-09,411.0,00000003ffff07fe00000000
KOMATSU,WA320,5,62183,2019-01-10T01:12:00+07:00,0.965266,117.791466,2019-01-09,892.0,00000035dcfbe7ff7fffffff
KOMATSU,WA200,5,69593,2019-01-10T01:13:25+07:00,-6.153666,106.934733,2019-01-04,53.0,000000000000000000000000
KOMATSU,WA200,5,69592,2019-01-10T01:32:25+07:00,-6.153832,106.934266,2019-01-04,53.0,000000000000000000000000
KOMATSU,WA200,5,69591,2019-01-10T01:35:25+07:00,-6.153866,106.9344,2019-01-05,6.0,000000000000000000000000
KOMATSU,WA200,5,69590,2019-01-10T01:19:25+07:00,-6.153499,106.934666,2019-01-09,6.0,000000000000000000000000
KOMATSU,WA200,5,69589,2019-01-10T01:53:25+07:00,-6.156766,106.934266,2019-01-08,18.0,000000000000000000000000
