manufacturer,unit_model,model_type,unit_serial_number,gps_datetime,gps_latitude,gps_longitude,local_date,value
KOMATSU,WA480,6,91874,2019-01-10T02:29:00+08:00,-2.889433,115.270933,2019-01-09,2918.0
KOMATSU,WA480,6,91873,2019-01-10T01:43:00+07:00,-2.991766,114.783699,2019-01-09,3834.0
KOMATSU,WA480,6,91807,2019-01-10T01:20:00+07:00,-1.126266,114.4914,2019-01-09,6295.0
KOMATSU,WA480,6,91787,2018-12-05T01:20:00+07:00,2.088533,117.3189,2018-12-04,1041.0
KOMATSU,WA480,6,91743,2019-01-09T10:10:00+08:00,-6.869199,111.459333,2019-01-09,2886.0
KOMATSU,WA480,6,91742,2019-01-08T19:11:00+07:00,2.165,117.3834,2019-01-08,5033.0
KOMATSU,WA480,6,91741,2019-01-09T12:47:00+07:00,2.163633,117.383166,2019-01-09,4226.0
KOMATSU,WA480,6,91346,2019-01-06T12:43:00+08:00,-2.896332,115.2677,2019-01-09,9807.0
KOMATSU,WA480,6,91339,2019-01-10T02:07:00+08:00,-0.986466,114.389799,2019-01-09,9436.0
KOMATSU,WA480,6,91338,2019-01-10T01:14:00+08:00,-0.977666,114.381033,2019-01-09,10076.0
KOMATSU,WA480,6,91337,2018-12-25T19:13:00+08:00,-0.562199,117.011233,2019-01-08,12212.0
KOMATSU,WA480,6,91336,2019-01-10T01:22:00+07:00,-3.699199,115.558232,2019-01-09,11009.0
KOMATSU,WA480,6,91318,2019-01-10T01:20:00+07:00,-3.745966,115.645299,2019-01-09,11471.0
KOMATSU,WA480,6,91317,2019-01-10T01:25:00+07:00,-3.745999,115.645533,2019-01-09,12702.0
KOMATSU,WA480,6,91316,2018-03-06T00:59:00+07:00,-0.544433,117.023766,2018-03-05,3196.0
KOMATSU,WA480,6,91315,2019-01-10T01:33:00+07:00,-0.305732,117.045933,2019-01-09,4943.0
KOMATSU,WA480,6,91314,2019-01-10T01:43:00+08:00,-3.749867,103.756466,2019-01-09,5126.0
KOMATSU,WA480,6,91298,2019-01-10T00:24:00+07:00,-3.699333,115.558266,2019-01-09,12154.0
KOMATSU,WA480,6,91297,2019-01-09T02:23:00+08:00,-0.562133,117.011033,2019-01-08,16972.0
KOMATSU,WA470,6,91670,2019-01-10T01:09:00+07:00,-0.374233,101.213099,2019-01-09,4550.0
KOMATSU,WA470,6,91383,2018-01-25T21:02:00+07:00,-0.665299,100.285633,2019-01-09,8581.0
KOMATSU,WA470,6,91382,2017-04-20T01:01:00+07:00,-3.435,102.516667,2017-04-19,6694.0
KOMATSU,WA470,3A,56840,2019-01-10T01:25:00+07:00,-3.0963,126.3796,2019-01-09,8698.0
KOMATSU,WA470,3,56964,2018-12-25T23:19:00+07:00,-3.5383,126.332399,2019-01-09,4553.0
KOMATSU,WA470,3,56961,2019-01-10T00:53:00+07:00,-3.174799,126.4132,2019-01-09,5473.0
KOMATSU,WA380Z,6,67692,2019-01-09T20:36:00+07:00,-7.006466,110.366199,2019-01-09,2820.0
KOMATSU,WA380Z,6,67665,2019-01-10T02:13:00+08:00,-2.2959,114.873733,2019-01-09,2851.0
KOMATSU,WA380Z,6,67664,2018-06-23T03:53:00+07:00,-4.184699,121.611432,2019-01-09,4173.0
KOMATSU,WA380Z,6,67654,2018-11-19T22:31:00+07:00,-4.186866,121.613166,2019-01-09,6303.0
KOMATSU,WA380Z,6,67653,2018-07-19T02:58:00+07:00,-4.185933,121.612066,2019-01-09,5160.0
KOMATSU,WA380Z,6,67630,2019-01-10T01:10:00+07:00,-3.434867,102.516933,2019-01-09,4899.0
KOMATSU,WA380Z,6,67629,2019-01-10T01:12:00+07:00,-4.183499,121.612632,2019-01-09,8009.0
KOMATSU,WA380Z,6,67618,2018-12-06T05:54:00+07:00,-7.713633,113.588232,2019-01-08,1309.0
KOMATSU,WA380Z,6,67617,2018-12-18T12:55:00+07:00,-4.185066,121.6132,2019-01-08,7400.0
KOMATSU,WA380Z,6,67595,2019-01-10T01:04:00+07:00,-4.184867,121.6151,2019-01-09,6474.0
KOMATSU,WA380Z,6,67594,2019-01-02T00:54:00+07:00,-4.184033,121.612299,2019-01-01,6598.0
KOMATSU,WA380Z,6,67566,2019-01-10T01:25:00+07:00,-4.1846,121.615366,2019-01-09,5937.0
KOMATSU,WA380Z,6,67565,2018-12-12T16:55:00+07:00,-4.184233,121.612066,2018-12-14,7700.0
KOMATSU,WA380Z,6,67559,2019-01-10T01:00:00+07:00,-3.842399,103.796833,2019-01-09,6588.0
KOMATSU,WA380Z,6,67556,2019-01-02T00:04:00+07:00,0.710599,122.529799,2019-01-09,5674.0
KOMATSU,WA380Z,6,67413,2019-01-10T01:19:00+07:00,-6.016067,105.953166,2019-01-09,3840.0
KOMATSU,WA380Z,6,67412,2018-09-30T08:47:00+07:00,-6.0208,105.954066,2019-01-09,3407.0
KOMATSU,WA380Z,6,67411,2018-12-30T15:56:00+07:00,-6.707299,108.395233,2019-01-08,5815.0
KOMATSU,WA380Z,6,67308,2019-01-10T01:00:00+07:00,-7.590533,112.672533,2019-01-09,5246.0
KOMATSU,WA380Z,6,67288,2019-01-10T01:21:00+07:00,-7.727666,110.898599,2019-01-09,2273.0
KOMATSU,WA380Z,6,67287,2019-01-10T01:25:00+07:00,-6.2765,107.122866,2019-01-09,12925.0
KOMATSU,WA380Z,6,67286,2019-01-10T01:17:00+07:00,-6.647933,108.395399,2019-01-09,3306.0
KOMATSU,WA380Z,6,67276,2019-01-10T01:13:00+07:00,-3.784199,115.4502,2019-01-09,6819.0
KOMATSU,WA380Z,6,67275,2019-01-10T01:20:00+07:00,-3.782,115.458066,2019-01-09,6743.0
KOMATSU,WA380Z,6,67274,2019-01-10T01:06:00+07:00,-5.545766,105.473832,2019-01-09,6848.0
KOMATSU,WA380Z,6,67267,2019-01-10T01:33:00+07:00,-5.545732,105.473866,2019-01-09,7626.0
KOMATSU,WA380Z,6,67266,2019-01-10T01:15:00+07:00,-4.864966,105.482967,2019-01-09,8609.0
KOMATSU,WA380Z,6,67265,2019-01-10T01:26:00+07:00,3.012466,99.235467,2019-01-09,3015.0
KOMATSU,WA380Z,6,67264,2019-01-10T01:01:00+07:00,-2.753533,105.282,2019-01-09,16452.0
KOMATSU,WA380Z,6,67263,2019-01-10T01:41:00+07:00,-2.750966,105.276599,2019-01-09,17397.0
KOMATSU,WA380Z,6,67262,2019-01-10T01:06:00+07:00,-2.750467,105.275633,2019-01-09,15618.0
KOMATSU,WA380Z,6,67261,2019-01-10T01:30:00+07:00,-7.683766,109.093567,2019-01-09,8734.0
KOMATSU,WA380Z,6,67260,2017-11-24T19:21:00+07:00,-6.469699,106.904199,2019-01-09,0.0
KOMATSU,WA380Z,6,67259,2019-01-10T01:27:00+07:00,-3.782967,115.452733,2019-01-09,5657.0
KOMATSU,WA380Z,6,67258,2019-01-10T01:21:00+07:00,3.631599,98.535399,2019-01-09,4440.0
KOMATSU,WA380Z,6,67257,2019-01-09T01:18:00+07:00,-7.686966,109.091799,2019-01-08,4018.0
KOMATSU,WA380Z,6,67249,2019-01-10T01:44:00+07:00,-6.4369,106.608533,2019-01-09,12042.0
KOMATSU,WA380Z,6,67248,2019-01-10T01:30:00+07:00,1.771199,101.3589,2019-01-09,7219.0
KOMATSU,WA380Z,6,67247,2018-07-14T04:11:00+07:00,-3.227433,104.473533,2019-01-09,11305.0
KOMATSU,WA380Z,6,67244,2019-01-10T01:20:00+07:00,0.389099,101.026599,2019-01-09,7301.0
KOMATSU,WA380Z,6,67242,2019-01-09T23:47:00+07:00,-0.793699,117.2151,2019-01-09,2586.0
KOMATSU,WA380Z,6,67241,2018-12-01T17:26:00+07:00,-2.754666,105.282299,2019-01-08,14188.0
KOMATSU,WA380Z,6,67240,2017-11-09T03:26:00+07:00,-6.738966,108.543932,2018-12-20,1892.0
KOMATSU,WA380Z,6,67237,2016-09-28T01:15:00+07:00,-2.461833,101.124666,2016-09-27,3437.0
KOMATSU,WA380Z,6,67236,2019-01-10T01:41:00+07:00,-7.435533,112.614,2019-01-09,2632.0
KOMATSU,WA380Z,6,67235,2019-01-10T01:29:00+07:00,-7.1388,112.636133,2019-01-09,8304.0
KOMATSU,WA380Z,6,67234,2016-01-22T01:02:00+07:00,-7.389199,112.599966,2016-01-21,1154.0
KOMATSU,WA380Z,6,67232,2019-01-10T01:33:00+07:00,-0.996266,103.073866,2019-01-09,11394.0
KOMATSU,WA380Z,6,67231,2019-01-07T01:33:00+07:00,-6.470366,106.904133,2019-01-06,11917.0
KOMATSU,WA380Z,6,67230,2018-06-24T15:08:00+08:00,-0.842933,117.144899,2019-01-09,8367.0
KOMATSU,WA380Z,6,67229,2015-07-27T01:11:00+07:00,-2.057999,115.570366,2015-07-26,2647.0
KOMATSU,WA380Z,6,67228,2019-01-08T23:45:00+07:00,-2.1039,115.618766,2019-01-09,12354.0
KOMATSU,WA380Z,6,67227,2019-01-10T01:22:00+07:00,-2.061366,115.573232,2019-01-09,12357.0
KOMATSU,WA380Z,6,67226,2019-01-10T01:29:00+07:00,-3.282833,101.677799,2019-01-09,14530.0
KOMATSU,WA380Z,6,67225,2019-01-10T02:41:00+08:00,-0.543733,117.022632,2019-01-09,18924.0
KOMATSU,WA380Z,6,67224,2019-01-03T18:29:00+07:00,-0.720732,102.626199,2019-01-09,13246.0
KOMATSU,WA380Z,6,67223,2018-12-28T14:15:00+07:00,-7.395666,112.518533,2019-01-09,10067.0
KOMATSU,WA380Z,6,67222,2019-01-10T01:24:00+07:00,-7.574333,112.629066,2019-01-09,7338.0
KOMATSU,WA380Z,6,67221,2019-01-10T01:33:00+07:00,-1.4839,103.678133,2019-01-09,5787.0
KOMATSU,WA380Z,6,67220,2019-01-08T16:28:00+07:00,-2.750966,105.2825,2019-01-08,19244.0
KOMATSU,WA380Z,6,67208,2018-09-28T07:22:00+07:00,-7.138832,112.636166,2019-01-09,9302.0
KOMATSU,WA380Z,6,67207,2019-01-10T01:12:00+07:00,-2.487199,113.0075,2019-01-09,11928.0
KOMATSU,WA380Z,6,67188,2018-05-20T18:00:00+07:00,1.272833,124.837399,2019-01-09,6417.0
KOMATSU,WA380Z,6,67173,2018-12-31T08:03:00+07:00,-0.717866,117.2233,2019-01-09,4516.0
KOMATSU,WA380Z,6,67161,2016-07-31T05:31:00+07:00,1.433033,101.285666,2019-01-07,9726.0
KOMATSU,WA380Z,6,67160,2019-01-10T01:23:00+07:00,1.649333,101.6439,2019-01-09,18638.0
KOMATSU,WA380Z,6,67159,2016-04-30T01:20:00+07:00,3.7796,98.694133,2016-04-29,5706.0
KOMATSU,WA380Z,6,67158,2018-12-29T09:47:00+07:00,-0.507733,117.305333,2019-01-09,13777.0
KOMATSU,WA380,6,67921,2019-01-10T00:47:00+07:00,-6.153866,106.934199,2019-01-09,2.0
KOMATSU,WA380,6,67920,2019-01-10T00:03:00+07:00,-6.153599,106.934066,2019-01-09,2.0
KOMATSU,WA380,6,67917,2019-01-10T00:29:00+07:00,-6.153633,106.934433,2019-01-09,4.0
KOMATSU,WA380,6,67916,2019-01-09T14:24:00+07:00,2.801966,117.426366,2019-01-08,6.0
KOMATSU,WA380,6,67899,2019-01-10T00:33:00+07:00,-1.2377,116.946599,2019-01-09,8.0
KOMATSU,WA380,6,67890,2019-01-10T01:10:00+07:00,-7.1809,112.658466,2019-01-09,81.0
KOMATSU,WA380,6,67884,2019-01-10T01:33:23+07:00,3.368567,99.4382,2019-01-09,595.0
KOMATSU,WA380,6,67849,2019-01-10T01:08:25+07:00,-3.707433,103.706199,2019-01-09,1678.0
KOMATSU,WA380,6,67848,2019-01-10T01:08:25+07:00,-3.869333,103.804666,2019-01-09,899.0
KOMATSU,WA380,6,67847,2019-01-10T01:09:00+07:00,-3.753466,115.639966,2019-01-09,2314.0
KOMATSU,WA380,6,67821,2019-01-10T01:43:26+07:00,-0.782066,117.193599,2019-01-09,1808.0
KOMATSU,WA380,6,67820,2019-01-10T01:17:00+07:00,-0.785533,117.215566,2019-01-09,1513.0
KOMATSU,WA380,6,67809,2019-01-09T00:48:00+07:00,1.345966,128.223633,2019-01-08,347.0
KOMATSU,WA380,6,67808,2019-01-10T01:09:00+07:00,1.361833,128.164833,2019-01-09,315.0
KOMATSU,WA380,6,67800,2019-01-10T01:21:26+07:00,-7.715766,113.5863,2019-01-09,15.0
KOMATSU,WA380,6,67798,2019-01-10T01:35:00+07:00,-0.774466,114.948966,2019-01-09,1948.0
KOMATSU,WA380,6,67779,2019-01-10T01:11:00+07:00,-7.7565,112.756233,2019-01-09,974.0
KOMATSU,WA380,6,67778,2019-01-10T03:17:00+09:00,1.357766,125.049033,2019-01-09,429.0
KOMATSU,WA380,6,67757,2018-10-14T21:20:00+07:00,0.884299,122.714167,2019-01-09,986.0
KOMATSU,WA380,6,67756,2019-01-09T00:56:00+07:00,-4.122933,104.156766,2019-01-08,2322.0
KOMATSU,WA380,6,67749,2019-01-10T01:20:00+07:00,-0.676866,117.260366,2019-01-09,1592.0
KOMATSU,WA380,6,67748,2019-01-10T01:31:00+07:00,-7.691366,109.003699,2019-01-09,1424.0
KOMATSU,WA380,6,67747,2019-01-10T01:38:00+07:00,-7.139766,112.6525,2019-01-09,1954.0
KOMATSU,WA380,6,67746,2019-01-10T01:23:00+07:00,-1.487399,103.670566,2019-01-09,1459.0
KOMATSU,WA380,6,67718,2019-01-10T00:13:00+07:00,-2.076866,121.440599,2019-01-09,196.0
KOMATSU,WA380,6,67717,2019-01-10T00:12:00+07:00,-3.727766,103.807866,2019-01-09,1611.0
KOMATSU,WA380,6,67716,2019-01-10T03:06:00+09:00,-0.357166,119.757,2019-01-09,3729.0
KOMATSU,WA380,6,67655,2019-01-10T01:37:00+07:00,-6.470233,106.904366,2019-01-09,2570.0
KOMATSU,WA380,3A,55081,2017-04-05T01:01:00+07:00,-6.3759,106.971033,2017-04-04,15892.0
KOMATSU,WA380,3,55181,2019-01-10T01:09:00+07:00,-3.784266,115.4502,2019-01-09,10572.0
KOMATSU,WA380,3,55180,2018-12-08T01:36:00+07:00,-3.477399,104.076166,2018-12-07,2540.0
KOMATSU,WA380,3,55179,2019-01-10T01:29:00+07:00,-7.339733,112.684833,2019-01-09,2349.0
KOMATSU,WA380,3,55178,2019-01-10T01:01:00+07:00,-6.703266,108.402032,2019-01-09,3361.0
KOMATSU,WA380,3,55177,2015-10-20T01:19:00+07:00,-3.784333,115.450266,2015-10-19,2965.0
KOMATSU,WA380,3,55176,2017-12-23T00:58:00+07:00,-3.782833,115.452533,2017-12-22,2528.0
KOMATSU,WA380,3,55175,2019-01-10T01:06:00+07:00,-0.801833,119.803699,2019-01-09,7201.0
KOMATSU,WA380,3,55174,2019-01-10T01:29:00+07:00,-7.4008,112.541733,2019-01-09,21966.0
KOMATSU,WA380,3,55173,2019-01-10T01:03:00+07:00,-7.400066,112.540999,2019-01-09,14979.0
KOMATSU,WA380,3,55172,2016-05-15T22:53:00+07:00,-7.340033,112.684532,2016-05-15,7873.0
KOMATSU,WA380,3,55171,2018-07-04T01:23:00+07:00,-7.345033,112.684733,2018-07-03,17137.0
KOMATSU,WA380,3,55170,2019-01-10T01:11:00+07:00,-6.262733,107.224167,2019-01-09,15078.0
KOMATSU,WA380,3,55169,2017-02-28T01:26:00+07:00,-7.400566,112.542632,2017-02-27,7428.0
KOMATSU,WA380,3,55168,2019-01-10T01:28:00+07:00,2.214299,117.618499,2019-01-09,15679.0
KOMATSU,WA380,3,55167,2016-08-07T01:26:00+07:00,-5.428499,105.296966,2016-08-06,1741.0
KOMATSU,WA380,3,55159,2015-12-04T23:10:00+07:00,-3.221566,116.394066,2015-12-04,3267.0
KOMATSU,WA380,3,55158,2018-12-14T01:20:00+07:00,-6.392833,108.193433,2018-12-13,13423.0
KOMATSU,WA380,3,55156,2019-01-10T01:10:00+07:00,-7.5615,112.688033,2019-01-09,9385.0
KOMATSU,WA380,3,55155,2019-01-06T00:27:00+07:00,-6.265399,107.132866,2019-01-09,5431.0
KOMATSU,WA380,3,55154,2016-06-09T01:43:00+07:00,-0.8546,119.882666,2016-06-08,1924.0
KOMATSU,WA380,3,55153,2019-01-10T01:05:00+07:00,-4.8589,104.858133,2019-01-09,5416.0
KOMATSU,WA380,3,55150,2017-01-25T12:51:00+07:00,-7.574366,112.6289,2019-01-09,12455.0
KOMATSU,WA380,3,55147,2019-01-10T01:08:00+07:00,-4.899799,105.0207,2019-01-09,21095.0
KOMATSU,WA380,3,55146,2015-03-01T01:04:00+07:00,-4.637533,105.212199,2015-03-01,5973.0
KOMATSU,WA380,3,55135,2017-01-21T01:18:00+07:00,1.068099,104.129199,2017-01-20,6154.0
KOMATSU,WA380,3,55134,2019-01-10T01:06:00+07:00,-3.957399,115.731366,2019-01-09,9541.0
KOMATSU,WA380,3,55133,2014-07-05T09:48:00+07:00,-0.271266,117.6714,2017-02-20,4666.0
KOMATSU,WA380,3,55132,2019-01-10T01:35:00+07:00,-0.783232,117.191166,2019-01-09,19726.0
KOMATSU,WA380,3,55131,2018-04-15T01:30:00+07:00,-0.785333,117.215933,2019-01-09,7124.0
KOMATSU,WA380,3,55130,2019-01-10T01:16:00+07:00,-4.797866,104.901033,2019-01-09,25674.0
KOMATSU,WA380,3,55129,2016-07-31T01:10:00+07:00,-4.312299,105.225666,2016-07-30,5064.0
KOMATSU,WA380,3,55128,2019-01-10T01:28:00+07:00,-4.181466,121.594333,2019-01-09,9415.0
KOMATSU,WA380,3,55121,2018-04-02T14:00:00+07:00,-3.746033,115.636133,2018-11-08,23755.0
KOMATSU,WA380,3,55120,2018-11-06T01:15:00+07:00,-3.684199,115.647466,2018-11-05,22708.0
KOMATSU,WA380,3,55119,2019-01-10T00:02:00+07:00,-6.619099,107.379666,2019-01-09,14223.0
KOMATSU,WA380,3,55118,2018-06-13T11:36:00+07:00,-2.728232,112.919833,2018-06-19,9434.0
KOMATSU,WA380,3,55117,2019-01-10T01:05:00+07:00,-0.6777,117.2589,2019-01-09,14346.0
KOMATSU,WA380,3,55116,2017-12-21T07:34:00+07:00,-6.618932,107.379566,2018-08-30,14513.0
KOMATSU,WA380,3,55115,2019-01-09T00:40:00+07:00,3.6771,98.682632,2019-01-08,18294.0
KOMATSU,WA380,3,55113,2019-01-10T01:39:00+07:00,-2.122233,103.934433,2019-01-09,5213.0
KOMATSU,WA380,3,55112,2019-01-10T01:08:00+07:00,-0.827666,117.1676,2019-01-09,7740.0
KOMATSU,WA380,3,55111,2018-03-28T10:15:00+07:00,-3.638866,128.265732,2019-01-09,7990.0
KOMATSU,WA380,3,55110,2019-01-10T01:00:00+07:00,-3.234466,102.277899,2019-01-09,8391.0
KOMATSU,WA380,3,55109,2016-06-30T01:28:00+07:00,3.671699,98.685166,2016-06-29,6556.0
KOMATSU,WA380,3,55108,2019-01-10T01:30:00+07:00,-0.832133,119.810299,2019-01-09,11118.0
KOMATSU,WA380,3,55107,2015-08-30T23:18:00+07:00,-3.280233,116.1077,2015-08-30,4988.0
KOMATSU,WA380,3,55106,2018-04-22T22:36:00+07:00,1.750166,101.368567,2018-04-22,25142.0
KOMATSU,WA380,3,55105,2016-12-26T01:10:00+07:00,-0.707999,116.286099,2016-12-25,2453.0
KOMATSU,WA380,3,55104,2018-09-25T17:10:00+07:00,-2.122032,103.934233,2018-09-26,6654.0
KOMATSU,WA380,3,55103,2016-04-21T01:41:00+07:00,-0.489033,117.224666,2016-04-20,2138.0
KOMATSU,WA380,3,55098,2017-05-05T01:17:00+07:00,1.440033,125.166432,2017-05-04,6797.0
KOMATSU,WA380,3,55083,2018-12-21T01:10:00+07:00,-6.271067,107.342466,2018-12-20,3937.0
KOMATSU,WA320,5,62422,2019-01-10T01:32:00+07:00,-5.891432,106.0788,2019-01-09,49.0
KOMATSU,WA320,5,62421,2019-01-10T01:31:28+07:00,-6.512999,110.785266,2019-01-09,1287.0
KOMATSU,WA320,5,62420,2019-01-10T01:31:00+07:00,-7.771033,112.888366,2019-01-09,1294.0
KOMATSU,WA320,5,62414,2019-01-10T01:12:00+07:00,-6.780467,111.895833,2019-01-09,3604.0
KOMATSU,WA320,5,62413,2019-01-10T00:44:00+07:00,-6.845833,112.011466,2019-01-09,1498.0
KOMATSU,WA320,5,62409,2018-11-28T21:30:00+07:00,-6.273466,107.1239,2019-01-09,6014.0
KOMATSU,WA320,5,62401,2019-01-10T01:03:00+07:00,-6.1959,107.040533,2019-01-09,7324.0
KOMATSU,WA320,5,62400,2018-04-24T01:37:00+07:00,-6.953266,110.070533,2018-04-23,2165.0
KOMATSU,WA320,5,62399,2019-01-10T01:14:00+07:00,-7.770999,112.8884,2019-01-09,4220.0
KOMATSU,WA320,5,62373,2019-01-08T12:30:00+07:00,-7.739933,110.533333,2019-01-09,7105.0
KOMATSU,WA320,5,62362,2019-01-09T00:56:00+07:00,1.510533,99.064266,2019-01-08,6725.0
KOMATSU,WA320,5,62339,2019-01-10T01:09:00+07:00,-7.5651,110.152933,2019-01-09,3464.0
KOMATSU,WA320,5,62319,2019-01-05T00:38:00+07:00,-7.5808,109.142733,2019-01-04,4564.0
KOMATSU,WA320,5,62286,2019-01-10T01:07:00+07:00,4.0164,98.235933,2019-01-09,5778.0
KOMATSU,WA320,5,62285,2019-01-10T01:11:00+07:00,-3.454199,103.984167,2019-01-09,4215.0
KOMATSU,WA320,5,62284,2019-01-09T00:16:00+07:00,-3.236667,102.268499,2019-01-08,5101.0
KOMATSU,WA320,5,62283,2019-01-10T00:58:00+07:00,-3.245599,104.069,2019-01-09,4400.0
KOMATSU,WA320,5,62268,2016-07-26T13:51:00+07:00,-3.729933,114.468033,2018-10-09,5654.0
KOMATSU,WA320,5,62267,2019-01-10T01:02:00+07:00,-0.609299,100.754867,2019-01-09,12676.0
KOMATSU,WA320,5,62255,2019-01-10T00:31:00+07:00,-6.218133,106.553633,2019-01-09,3951.0
KOMATSU,WA320,5,62254,2019-01-10T01:04:00+07:00,-7.544233,112.410599,2019-01-09,12595.0
KOMATSU,WA320,5,62250,2019-01-10T01:41:00+07:00,-3.753499,103.823633,2019-01-09,9134.0
KOMATSU,WA320,5,62183,2019-01-10T01:12:00+07:00,0.965266,117.791466,2019-01-09,12052.0
KOMATSU,WA200,5,69593,2019-01-10T01:13:25+07:00,-6.153666,106.934733,2019-01-09,26.0
KOMATSU,WA200,5,69592,2019-01-10T01:32:25+07:00,-6.153832,106.934266,2019-01-09,26.0
KOMATSU,WA200,5,69591,2019-01-10T01:35:25+07:00,-6.153866,106.9344,2019-01-09,27.0
KOMATSU,WA200,5,69590,2019-01-10T01:19:25+07:00,-6.153499,106.934666,2019-01-09,27.0
KOMATSU,WA200,5,69589,2019-01-10T01:53:25+07:00,-6.156766,106.934266,2019-01-09,26.0
KOMATSU,WA200,5,69588,2019-01-10T01:43:25+07:00,-2.5265,112.878133,2019-01-09,24.0
KOMATSU,WA200,5,69587,2019-01-08T01:35:25+07:00,-6.156699,106.934033,2019-01-07,25.0
KOMATSU,WA200,5,69586,2018-12-19T01:41:24+07:00,-0.262733,117.559066,2018-12-18,23.0
KOMATSU,WA200,5,69584,2019-01-10T01:20:26+07:00,-0.2633,117.5595,2019-01-09,23.0
KOMATSU,WA200,5,69583,2019-01-10T00:40:17+07:00,-3.956533,115.528966,2019-01-09,113.0
KOMATSU,WA200,5,69582,2019-01-09T01:53:26+07:00,3.684099,98.682333,2019-01-08,17.0
KOMATSU,WA200,5,69581,2019-01-10T01:07:26+07:00,1.487266,101.346766,2019-01-09,226.0
KOMATSU,WA200,5,69567,2019-01-10T01:19:00+07:00,3.668433,98.687133,2019-01-09,828.0
KOMATSU,WA200,5,69565,2018-10-08T00:55:00+07:00,-6.153533,106.936866,2018-10-07,49.0
KOMATSU,WA200,5,69564,2019-01-10T01:06:00+07:00,2.242199,100.190132,2019-01-09,800.0
KOMATSU,WA200,5,69561,2019-01-10T01:39:00+07:00,-7.685499,109.093066,2019-01-09,2010.0
KOMATSU,WA200,5,69560,2019-01-10T01:40:00+07:00,0.1375,101.7044,2019-01-09,2644.0
KOMATSU,WA200,5,69559,2019-01-10T01:08:00+07:00,-2.143766,104.198832,2019-01-09,291.0
KOMATSU,WA200,5,69558,2019-01-10T01:01:00+07:00,-1.705633,119.309266,2019-01-09,97.0
KOMATSU,WA200,5,69557,2019-01-10T01:06:00+07:00,1.9764,101.402632,2019-01-09,804.0
KOMATSU,WA200,5,69555,2019-01-10T01:37:00+07:00,1.139633,99.766799,2019-01-09,895.0
KOMATSU,WA200,5,69554,2019-01-10T01:10:00+07:00,0.950866,116.914532,2019-01-09,2915.0
KOMATSU,WA200,5,69553,2019-01-10T01:03:00+07:00,-2.729133,112.922266,2019-01-09,3901.0
KOMATSU,WA200,5,69551,2019-01-10T01:38:00+07:00,1.223866,101.2432,2019-01-09,2645.0
KOMATSU,WA200,5,69550,2019-01-10T01:36:00+07:00,-4.876466,139.647466,2019-01-09,1799.0
KOMATSU,WA200,5,69548,2018-11-03T01:22:00+07:00,1.175732,99.157367,2018-11-02,3522.0
KOMATSU,WA200,5,69546,2019-01-10T01:18:00+07:00,-7.733433,108.992566,2019-01-09,4002.0
KOMATSU,WA200,5,69535,2018-12-29T14:35:00+07:00,3.661933,98.671866,2019-01-09,3521.0
KOMATSU,WA200,5,69534,2016-05-30T11:43:00+07:00,36.361466,136.419167,2019-01-09,215.0
KOMATSU,WA200,5,69533,2019-01-10T01:15:00+07:00,-4.6025,121.952733,2019-01-09,2167.0
KOMATSU,WA200,5,69532,2018-11-14T08:44:00+07:00,4.572799,95.705599,2019-01-09,2598.0
KOMATSU,WA200,5,69528,2017-12-14T04:50:00+07:00,-8.706067000000001,115.165833,2019-01-09,1422.0
KOMATSU,WA200,5,69523,2019-01-10T01:17:00+07:00,-1.120467,101.551667,2019-01-09,3754.0
KOMATSU,WA200,5,69522,2019-01-10T01:03:00+07:00,0.147199,117.286432,2019-01-09,190.0
KOMATSU,WA200,5,69521,2019-01-10T01:41:00+07:00,0.07,110.695132,2019-01-09,7008.0
KOMATSU,WA200,5,69520,2018-05-07T23:45:00+07:00,-3.392866,116.013033,2018-05-06,1823.0
KOMATSU,WA200,5,69519,2019-01-10T00:38:00+07:00,-3.310633,116.028099,2019-01-09,3967.0
KOMATSU,WA200,5,69518,2019-01-10T00:42:00+07:00,4.591833,96.813599,2019-01-09,1182.0
KOMATSU,WA200,5,69517,2019-01-10T01:39:00+07:00,2.060599,100.081933,2019-01-09,4808.0
KOMATSU,WA200,5,69516,2019-01-10T01:31:00+07:00,0.236199,109.850666,2019-01-09,4916.0
KOMATSU,WA200,5,69515,2019-01-10T01:33:00+07:00,-3.732566,103.795467,2019-01-09,544.0
KOMATSU,WA200,5,69513,2019-01-10T01:21:00+07:00,-3.732466,103.795433,2019-01-09,475.0
KOMATSU,WA200,5,69512,2018-07-21T08:56:00+07:00,-5.239233,119.591466,2018-07-20,1259.0
KOMATSU,WA200,5,69511,2019-01-10T00:58:00+07:00,-4.018333,115.589,2019-01-09,4456.0
KOMATSU,WA200,5,69510,2019-01-10T00:37:00+07:00,-3.310499,116.027866,2019-01-09,3464.0
KOMATSU,WA200,5,69509,2019-01-10T01:16:00+07:00,-3.986266,115.566667,2019-01-09,3458.0
KOMATSU,WA200,5,69508,2019-01-09T22:28:00+07:00,-6.408733,107.437,2019-01-09,4553.0
KOMATSU,WA200,5,69507,2019-01-10T01:17:00+07:00,-6.354133,106.995366,2019-01-09,3753.0
KOMATSU,WA200,5,69506,2019-01-10T01:06:00+07:00,-6.357466,106.999299,2019-01-09,3894.0
KOMATSU,WA200,5,69505,2019-01-10T01:25:00+07:00,-6.348232,106.996233,2019-01-09,2822.0
KOMATSU,WA200,5,69504,2019-01-10T01:38:00+07:00,-6.343866,106.994033,2019-01-09,5359.0
